instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario695,0,80,100,40,80,30,40,0,20,0.4,0,1.3361386670977484,0
scenario696,0,80,100,20,80,60,40,0,20,0.4,0,1.3888632895141562,0
scenario697,0,80,100,20,80,90,40,0,20,0.4,0,1.3287871653352128,0
scenario698,0,0,0,20,60,30,40,0,20,0.4,0,1.452374326638786,0
scenario699,0,0,100,40,60,30,40,0,20,0.4,0,0.8837668533272338,0
scenario700,0,0,100,20,60,30,40,0,20,0.0,0,1.3419876998460207,0
scenario701,0,0,100,20,60,60,40,0,20,0.4,0,1.3552511993594143,0
scenario702,0,0,100,20,60,90,40,0,20,0.4,0,1.384130910445731,0
scenario703,0,0,0,20,80,30,40,0,40,0.4,0,1.4017007785821642,0
scenario704,0,0,100,20,0,30,40,0,40,0.4,0,1.531641945700074,0
scenario705,0,0,100,20,80,30,40,0,40,0.0,0,1.365128935907899,0
scenario706,0,0,100,40,80,30,40,0,40,0.4,0,0.9325593505082564,0
scenario707,0,0,100,20,80,60,40,0,40,0.4,0,1.3303360233639572,0
scenario708,0,0,100,20,80,90,40,0,40,0.4,0,1.3172316131373245,0
scenario709,0,0,0,20,80,30,40,0,20,0.8,0,1.42074823251607,0
scenario710,0,0,100,20,0,30,40,0,20,0.8,0,1.4249391814681407,0
scenario711,0,0,100,40,80,30,40,0,20,0.8,0,0.8515377951847818,0
scenario712,0,0,100,20,80,60,40,0,20,0.8,0,1.3460872460937143,0
scenario713,0,0,100,20,80,90,40,0,20,0.8,0,1.376677894719588,0
scenario714,0,0,0,20,80,30,40,100,20,0.4,0,1.5519328488694404,0
scenario715,0,0,100,20,0,30,40,100,20,0.4,0,1.5919354345319443,0
scenario716,0,0,100,40,80,30,40,100,20,0.4,0,1.3400011652647812,0
scenario717,0,0,100,20,80,30,40,100,20,0.0,0,1.3292938931481304,0
scenario718,0,0,100,20,80,60,40,100,20,0.4,0,1.3417154828954845,0
scenario719,0,0,100,20,80,90,40,100,20,0.4,0,1.3846714327058471,0
scenario720,0,0,0,20,80,30,0,0,20,0.4,0,1.331070355528152,0
scenario721,0,0,100,20,0,30,0,0,20,0.4,0,1.50961880657424,0
scenario722,0,0,100,20,80,30,0,0,20,0.0,0,1.729122636354292,0
scenario723,0,0,100,40,80,30,0,0,20,0.4,0,1.5004696657883516,0
scenario724,0,0,100,20,80,60,0,0,20,0.4,0,1.3898267439586722,0
scenario725,0,0,100,20,80,90,0,0,20,0.4,0,1.4610407215415662,0
scenario726,0,0,0,20,0,30,40,0,20,0.4,0,1.4210140425632678,0
scenario727,0,0,0,20,80,30,40,0,20,0.0,0,1.4295779306130998,0
scenario728,0,0,100,20,0,30,40,0,20,0.0,0,1.34482839250193,0
scenario729,0,0,0,40,80,30,40,0,20,0.4,0,1.0281701404449712,0
scenario730,0,0,0,20,80,60,40,0,20,0.4,0,1.388423811214017,0
scenario731,0,0,100,20,0,60,40,0,20,0.4,0,1.3596192401854923,0
scenario732,0,0,0,20,80,90,40,0,20,0.4,0,1.352801910883172,0
scenario733,0,0,100,20,0,90,40,0,20,0.4,0,1.3410399472832055,0
scenario734,0,0,100,40,0,30,40,0,20,0.4,0,0.858065954658966,0
scenario735,0,0,100,40,80,30,40,0,20,0.0,0,0.8930188963554595,0
scenario736,0,0,100,40,80,60,40,0,20,0.4,0,1.3872627577852576,0
scenario737,0,0,100,40,80,90,40,0,20,0.4,0,1.3787910557687244,0
scenario738,0,0,100,20,80,60,40,0,20,0.0,0,1.3621212136649172,0
scenario739,0,0,100,20,80,90,40,0,20,0.0,0,1.4482999184082723,0
