instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_timeofday,feature_startego,collision,min_ttc,algo_safety
scenario568,c4,0,40,0.2,80,3,100,20,60,0,60,20,-90,1,0,2.598719854097346,0
scenario569,c2,1,60,0.8,0,3,100,100,40,1,100,100,90,0,0,2.925516466239637,0
scenario570,c2,1,40,0.1,40,1,100,40,60,1,40,60,-90,2,0,3.630076464128538,0
scenario571,c2,1,80,0.6,80,1,60,40,40,1,60,0,0,2,0,4.542769543215421,0
scenario572,c2,0,100,0.4,100,1,100,100,0,1,100,40,30,2,0,3.424340442559976,0
scenario573,c1,2,80,0.8,0,2,0,20,0,2,40,60,-60,0,0,3.909699910130695,0
scenario574,c1,2,80,0.6,0,0,40,40,80,2,100,100,0,1,0,3.064891065606661,0
scenario575,c1,2,60,1.0,20,2,60,100,0,2,40,40,-60,0,0,2.981640496601825,0
scenario576,c4,0,40,0.6,80,3,40,60,60,0,100,0,30,1,0,2.7744500255610665,0
scenario577,c2,1,80,0.1,40,1,100,0,0,1,60,0,-90,2,0,6.670788036690814,0
scenario578,c4,2,0,0.1,40,3,80,40,40,0,60,20,0,1,0,4.095284373064314,0
scenario579,c2,1,20,0.1,20,3,80,60,80,1,40,40,30,0,0,3.336094661597165,0
scenario580,c4,0,80,0.2,0,2,60,60,20,2,80,20,60,2,0,0.9911623535981542,0
scenario581,c4,0,80,1.0,80,2,60,0,60,0,100,20,-60,2,0,2.65188405199174,0
scenario582,c1,2,40,0.4,20,2,100,100,0,2,100,80,60,0,1,0.0,1
scenario583,c4,0,60,0.4,60,2,20,80,60,0,60,40,30,2,0,2.1439553377910614,0
scenario584,c2,1,60,0.4,20,1,100,80,100,1,0,100,-90,2,0,3.3604924201402886,0
scenario585,c4,0,20,0.4,80,3,60,40,60,0,20,60,-60,1,0,1.7541391342496182,0
scenario586,c2,1,80,0.1,40,1,0,60,0,1,100,20,0,2,0,5.024985046360503,0
scenario587,c1,1,100,0.8,60,2,40,60,80,2,20,40,-60,0,0,2.8177085916831084,0
scenario588,c1,1,0,0.6,20,2,80,20,20,2,40,0,-90,0,0,2.284837255017847,0
scenario589,c4,0,80,0.4,100,2,40,60,80,0,60,20,-90,2,0,2.235761517306444,0
scenario590,c4,2,20,0.6,40,3,40,100,100,0,20,60,30,1,0,4.401400048029003,0
scenario591,c4,2,20,0.2,0,3,100,60,100,0,20,0,30,1,0,3.6912840670521314,0
scenario592,c4,0,80,1.0,100,2,60,40,60,0,20,20,90,2,0,2.897760298690524,0
scenario593,c4,2,20,1.0,0,3,60,40,0,0,40,100,-60,1,0,4.8407511018325895,0
scenario594,c1,2,100,0.1,100,1,60,60,60,1,20,20,-60,1,0,1.0747594147008368,0
scenario595,c4,0,20,0.1,20,3,20,100,0,0,60,0,-30,1,0,2.363531019364598,0
scenario596,c1,2,80,0.2,0,2,60,40,0,2,20,0,30,0,0,3.353181360551546,0
scenario597,c2,0,100,0.1,80,1,40,80,20,1,80,40,-60,2,0,3.276317063166005,0
scenario598,c1,2,100,0.6,40,2,40,80,0,2,60,20,60,0,0,4.67095687693864,0
scenario599,c1,2,80,0.6,80,2,100,80,40,2,60,0,60,0,0,4.284308656580506,0
scenario600,c4,0,100,0.8,80,3,60,40,0,0,20,0,-90,1,0,2.9600177147988243,0
scenario601,c2,1,60,0.1,0,1,60,0,20,1,0,80,-90,2,0,3.5583751258546457,0
scenario602,c4,0,80,0.2,80,3,100,20,80,0,100,60,-90,1,0,2.436166979884599,0
scenario603,c4,0,80,0.2,40,3,20,40,80,0,60,80,-90,1,0,1.8411583896332169,0
scenario604,c4,0,100,0.6,0,2,80,40,80,0,0,80,-90,2,0,2.845629913182796,0
scenario605,c1,2,40,0.8,100,2,40,80,20,2,60,20,-60,0,0,4.320780191215384,0
scenario606,c2,1,40,0.2,0,3,60,40,0,0,100,80,30,0,0,1.7866851139420132,0
scenario607,c1,2,80,0.8,40,2,0,0,40,2,100,100,30,0,1,0.0,1
scenario608,c1,2,60,1.0,0,2,40,0,100,2,0,0,60,0,0,2.518909941387061,0
scenario609,c1,2,100,0.8,60,0,60,40,0,2,100,40,-30,1,0,4.191218073163053,0
scenario610,c1,2,20,0.6,60,2,100,40,60,2,20,0,0,0,0,3.595045354199637,0
scenario611,c4,0,40,0.2,40,3,80,20,60,0,60,100,60,1,0,1.966557330810136,0
scenario612,c1,1,100,0.4,60,2,20,20,0,2,20,80,-60,0,0,3.123917846282941,0
scenario613,c2,1,80,0.8,20,1,40,60,40,1,80,100,30,2,0,1.5614208824492593,0
scenario614,c1,1,60,1.0,60,2,80,60,60,2,100,0,0,0,0,3.677538463001482,0
scenario615,c2,1,20,0.1,80,1,60,0,40,1,20,0,-90,2,0,7.147626247241274,0
scenario616,c4,0,80,0.2,20,2,40,80,0,0,0,80,-90,2,0,2.245367477733459,0
scenario617,c4,2,60,0.2,60,3,0,60,60,0,0,40,0,1,0,4.163667311367456,0
scenario618,c2,1,80,1.0,80,1,20,60,20,1,100,40,-90,2,0,5.904220598356935,0
scenario619,c1,2,0,0.4,80,0,100,80,40,2,40,40,60,1,0,3.1996266863711726,0
scenario620,c4,2,20,0.1,60,3,100,20,80,0,60,40,-60,1,0,4.189254673887238,0
scenario621,c4,0,80,0.1,100,3,100,40,60,0,20,40,-30,1,0,2.5204436813039104,0
scenario622,c2,0,40,0.6,80,1,20,20,60,1,60,80,-60,2,0,2.9257534585719664,0
scenario623,c2,1,100,1.0,60,3,60,100,20,0,0,20,90,0,0,1.798798036325371,0
scenario624,c2,1,100,0.8,20,3,0,60,20,0,100,0,-60,0,0,1.8556562933803915,0
scenario625,c2,1,20,0.2,0,1,60,20,100,1,40,0,-60,2,0,3.579822701373093,0
scenario626,c2,1,60,0.2,60,3,0,60,60,1,100,60,0,0,0,3.164847451538884,0
scenario627,c1,1,80,1.0,60,2,40,0,60,2,100,100,0,0,0,2.9810969125186606,0
scenario628,c1,1,0,0.1,40,2,60,60,0,2,80,20,60,0,0,3.4455236358808548,0
scenario629,c4,0,0,0.6,20,2,80,80,100,0,0,20,0,2,0,4.015852440949162,0
scenario630,c2,0,80,0.4,100,1,20,60,80,1,20,40,-90,2,0,3.734808199896922,0
scenario631,c2,1,80,1.0,100,1,40,40,80,1,20,0,-30,2,0,5.657797069184565,0
scenario632,c1,2,40,0.4,40,2,0,40,20,2,20,0,-30,0,0,3.150370044393071,0
scenario633,c1,2,100,0.2,20,0,20,100,0,2,60,100,0,1,0,3.626107458215112,0
scenario634,c1,2,80,0.6,20,2,20,60,20,2,40,60,0,0,0,2.7091272774323945,0
scenario635,c2,0,40,0.1,0,1,0,0,0,1,80,0,60,2,0,3.2443932279758148,0
scenario636,c2,1,20,0.4,20,3,100,80,0,0,60,0,30,0,0,1.6641108837043723,0
scenario637,c2,1,100,0.1,20,1,0,40,60,1,40,0,90,2,0,1.6793548487569774,0
scenario638,c2,1,60,0.6,20,3,60,20,0,1,40,80,-90,0,0,3.77047359341449,0
scenario639,c4,2,60,1.0,100,3,100,0,20,0,80,60,60,1,0,4.427283504454841,0
scenario640,c2,1,0,0.2,60,1,20,40,0,1,60,0,-60,2,0,3.261219751423274,0
scenario641,c2,1,0,1.0,60,1,80,100,40,1,80,80,60,2,0,3.329798004677237,0
scenario642,c1,2,80,0.1,80,2,40,80,100,2,20,100,0,0,0,1.2121544473749777,0
scenario643,c4,0,60,0.6,40,2,40,0,100,0,100,0,-60,2,0,2.341936117315329,0
scenario644,c2,0,100,0.6,20,1,40,100,0,1,40,60,90,2,0,3.5965235603169003,0
scenario645,c4,0,60,0.4,80,2,80,40,100,2,60,100,90,2,0,0.927489843558892,0
scenario646,c2,1,0,0.4,0,3,80,60,20,0,80,60,-30,0,0,1.6350344825856116,0
scenario647,c2,0,40,0.2,20,1,40,40,60,1,80,40,60,2,0,2.761413936284148,0
scenario648,c2,1,20,0.1,0,1,80,20,60,1,80,0,-30,2,0,3.591815661194304,0
