Visibility,VehicleStability,RoadSurface,PathInteraction,Wetness,GoalEgo,WindIntensity,TimeOfDay,FogDistance,PrecipitationDeposits,StartOther,Cloudiness,FogDensity,StartEgo,GoalOther,RoadFriction,Precipitation,Min_TTC,Collision_Occurred
100,40,100,c4,0,base,0,-60,0,0,left,0,100,right,base,1,0,1.1162816035361212,False
100,60,0,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.4501835592079373,False
100,60,0,c2,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8397152873765492,False
100,60,0,c4,0,right,0,-60,0,0,right,0,100,base,left,1,0,2.7941621245124675,False
100,60,20,c1,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8200873428666645,False
100,60,20,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,2.84183255897521,False
100,60,20,c4,0,right,0,-60,0,0,right,0,100,base,left,1,0,2.699891542943342,False
100,60,40,c1,0,right,0,-60,0,0,right,0,100,left,base,1,0,2.3670395834767155,False
100,60,40,c2,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8096675140295532,False
100,60,40,c4,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.9588291556344014,False
100,60,60,c1,0,left,0,-60,0,0,right,0,100,base,left,1,0,3.0671616706431872,False
100,60,60,c2,0,right,0,-60,0,0,right,0,100,left,base,1,0,2.568390303947917,False
100,60,60,c4,0,left,0,-60,0,0,left,0,100,right,base,1,0,3.8537896714812323,False
100,60,80,c1,0,base,0,-60,0,0,left,0,100,right,right,1,0,1.0195121550314525,False
100,60,80,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.011839096953367,False
100,60,80,c4,0,right,0,-60,0,0,right,0,100,base,left,1,0,2.673100368352385,False
100,60,100,c1,0,left,0,-60,0,0,left,0,100,base,right,1,0,2.8392548956985757,False
100,60,100,c2,0,right,0,-60,0,0,base,0,100,left,left,1,0,3.991096356757658,False
100,60,100,c4,0,base,0,-60,0,0,left,0,100,right,base,1,0,1.7683620679353016,False
100,80,0,c1,0,base,0,-60,0,0,left,0,100,right,right,1,0,1.0734212521941164,False
100,80,0,c2,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.452026259783913,False
100,80,0,c4,0,base,0,-60,0,0,right,0,100,left,left,1,0,0.9967880534488414,False
100,80,20,c1,0,base,0,-60,0,0,base,0,100,right,left,1,0,0.9371831374230964,False
100,80,20,c2,0,right,0,-60,0,0,right,0,100,left,base,1,0,2.032483977536439,False
100,80,20,c4,0,right,0,-60,0,0,left,0,100,base,right,1,0,2.551991542901438,False
100,80,40,c1,0,base,0,-60,0,0,base,0,100,left,right,1,0,4.590862423069587,False
100,80,40,c2,0,right,0,-60,0,0,right,0,100,left,base,1,0,2.76112569786678,False
100,80,40,c4,0,right,0,-60,0,0,base,0,100,left,right,1,0,4.478186248204839,False
100,80,60,c1,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.962442668333195,False
100,80,60,c2,0,left,0,-60,0,0,left,0,100,base,right,1,0,3.1396238761659365,False
100,80,60,c4,0,base,0,-60,0,0,base,0,100,right,left,1,0,2.7505408334602426,False
100,80,80,c1,0,left,0,-60,0,0,left,0,100,right,base,1,0,4.710013180690065,False
100,80,80,c2,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.744808512964602,False
100,80,80,c4,0,left,0,-60,0,0,left,0,100,base,right,1,0,0.0,True
100,80,100,c1,0,right,0,-60,0,0,left,0,100,base,base,1,0,3.7868879642091944,False
100,80,100,c2,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.0,True
100,80,100,c4,0,base,0,-60,0,0,right,0,100,left,base,1,0,2.2471415121140343,False
100,100,0,c1,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.8517282456494324,False
100,100,0,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,2.9468493434725116,False
100,100,0,c4,0,right,0,-60,0,0,left,0,100,base,right,1,0,5.717121377450048,False
100,100,20,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.2137533626765133,False
100,100,20,c2,0,left,0,-60,0,0,right,0,100,base,base,1,0,0.0,True
100,100,20,c4,0,left,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
100,100,40,c1,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.947408610326191,False
100,100,40,c2,0,right,0,-60,0,0,right,0,100,base,left,1,0,2.0469994363848554,False
100,100,40,c4,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.1924649650421713,False
100,100,60,c1,0,left,0,-60,0,0,base,0,100,right,left,1,0,1.7520605657932216,False
100,100,60,c2,0,right,0,-60,0,0,left,0,100,base,right,1,0,3.7056959084896333,False
100,100,60,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,4.744284916355574,False
100,100,80,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.0771414464845526,False
100,100,80,c2,0,right,0,-60,0,0,right,0,100,left,base,1,0,3.006138525722957,False
100,100,80,c4,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.6892273719109065,False
100,100,100,c1,0,left,0,-60,0,0,left,0,100,right,base,1,0,2.984134508378663,False
100,100,100,c2,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.741299878972307,False
100,100,100,c4,0,right,0,-60,0,0,left,0,100,base,base,1,0,3.4079329186751974,False
