Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario195,left,80,0,60,0,60,40,80,100,0.1,False,1.231,0
scenario196,right,80,0,60,0,-60,100,40,20,0.1,False,0.835,0
scenario197,right,80,60,80,0,-30,60,0,40,0.8,False,0.875,0
scenario198,right,60,0,100,20,60,40,100,100,0.4,False,0.855,0
scenario199,left,100,80,100,0,-60,80,100,60,0.8,False,1.023,0
scenario200,left,100,20,40,0,-90,80,0,100,0.1,False,1.041,0
scenario201,left,60,100,100,80,30,60,80,80,0.8,False,1.118,0
scenario202,right,60,40,100,40,90,60,40,60,1.0,False,0.783,0
scenario203,left,20,20,80,100,90,20,60,80,0.2,False,1.112,0
scenario204,right,100,20,80,0,60,80,0,100,0.2,False,0.934,0
scenario205,right,60,40,100,40,90,60,40,60,1.0,False,0.808,0
scenario206,left,40,20,60,100,90,40,60,60,0.1,False,1.111,0
scenario207,left,0,80,80,100,60,60,80,60,0.4,False,1.09,0
scenario208,right,80,40,60,0,-90,100,0,80,0.1,False,5.541,0
scenario209,left,100,20,80,20,-60,80,0,80,0.1,False,1.053,0
scenario210,right,20,40,80,80,60,40,40,100,0.4,False,0.779,0
scenario211,left,20,0,100,20,60,20,20,100,0.2,False,1.077,0
scenario212,left,80,100,100,80,60,100,100,100,0.6,False,1.068,0
scenario213,right,60,0,80,0,30,40,60,100,0.1,False,0.999,0
scenario214,left,80,40,60,20,-90,100,0,100,0.1,False,3.087,0
scenario215,right,100,0,60,20,30,60,80,80,0.2,False,0.888,0
scenario216,right,100,0,40,0,60,0,100,60,0.1,False,0.731,0
scenario217,right,80,0,60,0,30,40,100,80,0.4,False,0.8,0
scenario218,right,100,0,20,0,60,0,100,60,0.1,False,0.915,0
scenario219,right,20,0,40,80,-60,40,0,20,0.1,False,0.82,0
scenario220,right,0,0,100,40,-30,0,80,80,0.2,False,0.887,0
scenario221,right,80,40,60,0,90,20,20,20,0.4,False,0.826,0
scenario222,left,60,40,0,60,90,20,80,60,0.1,False,1.198,0
scenario223,right,100,20,60,20,30,100,60,80,0.6,False,0.752,0
scenario224,right,100,0,40,0,60,0,80,60,0.1,False,1.014,0
scenario225,left,0,40,0,40,90,20,80,80,0.1,False,1.198,0
scenario226,right,100,0,40,0,60,0,20,60,0.2,False,0.86,0
scenario227,left,80,0,0,100,-60,20,40,20,0.1,False,1.036,0
scenario228,right,80,20,100,0,30,20,80,60,0.4,False,0.892,0
scenario229,right,100,20,60,20,30,100,60,80,0.6,False,0.853,0
scenario230,right,100,0,60,20,0,100,40,80,0.6,False,0.924,0
scenario231,left,100,40,40,20,30,60,40,80,0.6,False,1.11,0
scenario232,left,100,20,60,20,0,100,80,60,0.8,False,0.989,0
scenario233,right,100,40,60,20,0,100,80,100,0.8,False,1.04,0
scenario234,left,100,0,40,0,30,100,60,100,0.4,False,1.23,0
scenario235,right,80,0,60,40,30,100,60,20,0.6,False,0.812,0
scenario236,left,100,20,40,20,60,100,100,100,0.6,False,1.072,0
scenario237,left,100,20,60,0,0,100,40,100,0.6,False,1.042,0
scenario238,right,80,40,80,20,30,100,60,80,0.6,False,0.779,0
scenario239,right,100,40,20,20,30,100,80,80,0.6,False,0.863,0
scenario240,left,100,40,60,0,60,100,40,80,0.8,False,1.186,0
scenario241,right,80,40,80,20,30,100,60,80,0.6,False,0.784,0
scenario242,right,60,0,60,40,60,20,40,20,0.4,False,0.917,0
scenario243,left,80,20,40,20,30,100,100,100,0.6,False,1.202,0
scenario244,left,80,40,40,0,90,80,60,80,0.8,False,1.1,0
scenario245,left,80,20,60,60,30,100,40,100,0.1,False,1.108,0
scenario246,left,100,40,60,40,30,20,40,80,0.8,False,1.083,0
scenario247,left,80,40,20,0,60,80,100,100,0.8,False,1.07,0
scenario248,right,100,0,80,60,30,100,40,20,0.8,False,0.803,0
scenario249,right,80,40,60,20,-30,0,60,60,0.8,False,5.02,0
scenario250,right,60,40,40,60,90,100,80,40,0.6,False,0.773,0
scenario251,right,80,0,100,80,30,100,40,40,0.6,False,0.776,0
scenario252,left,80,20,60,0,60,40,20,60,0.8,False,1.22,0
scenario253,right,60,40,40,60,90,100,80,40,0.6,False,0.906,0
scenario254,left,100,0,100,0,30,80,40,40,0.8,False,1.189,0
scenario255,left,100,40,40,60,0,80,40,100,0.2,False,1.172,0
scenario256,right,80,0,60,80,0,100,60,0,0.8,False,0.965,0
scenario257,right,100,0,100,80,0,100,60,40,0.4,False,1.017,0
scenario258,right,60,0,100,60,60,100,40,20,0.8,False,0.903,0
scenario259,right,60,20,100,20,0,100,40,100,0.6,False,0.908,0
scenario260,left,80,0,60,0,-60,40,0,100,0.8,False,1.038,0
scenario261,right,60,20,60,20,60,80,100,80,0.6,False,0.91,0
scenario262,right,60,0,100,80,30,80,20,40,0.6,False,0.741,0
scenario263,left,100,20,100,80,0,80,40,0,0.8,False,1.167,0
scenario264,left,100,40,80,60,0,40,40,80,0.8,False,1.088,0
scenario265,right,60,0,100,80,30,80,20,40,0.6,False,0.856,0
scenario266,left,80,20,80,60,0,100,60,20,0.6,False,1.105,0
scenario267,right,100,0,40,80,-30,100,60,20,0.1,False,0.917,0
