Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeofDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,collision,min_ttc,algo_safety
scenario694,left,80,100,20,80,30,40,0,20,0.0,0,1.2101493887864123,0
scenario695,left,80,100,40,80,30,40,0,20,0.4,0,1.2363036520865367,0
scenario696,left,80,100,20,80,60,40,0,20,0.4,0,1.1882076997138444,0
scenario697,left,80,100,20,80,90,40,0,20,0.4,0,1.2638650915561411,0
scenario698,left,0,0,20,60,30,40,0,20,0.4,0,1.2223181883061849,0
scenario699,left,0,100,40,60,30,40,0,20,0.4,0,1.0956080692315897,0
scenario700,left,0,100,20,60,30,40,0,20,0.0,0,1.23726192863781,0
scenario701,left,0,100,20,60,60,40,0,20,0.4,0,1.232733626923933,0
scenario702,left,0,100,20,60,90,40,0,20,0.4,0,1.0835699921969486,0
scenario703,left,0,0,20,80,30,40,0,40,0.4,0,1.232285856498911,0
scenario704,left,0,100,20,0,30,40,0,40,0.4,0,1.219076021320737,0
scenario705,left,0,100,20,80,30,40,0,40,0.0,0,1.2793963319548765,0
scenario706,left,0,100,40,80,30,40,0,40,0.4,0,1.1367791334284911,0
scenario707,left,0,100,20,80,60,40,0,40,0.4,0,1.1300195094483227,0
scenario708,left,0,100,20,80,90,40,0,40,0.4,0,1.2109451432768308,0
scenario709,left,0,0,20,80,30,40,0,20,0.8,0,1.1777481852257972,0
scenario710,left,0,100,20,0,30,40,0,20,0.8,0,1.111170424642346,0
scenario711,left,0,100,40,80,30,40,0,20,0.8,0,1.121517523231149,0
scenario712,left,0,100,20,80,60,40,0,20,0.8,0,1.2480366447986042,0
scenario713,left,0,100,20,80,90,40,0,20,0.8,0,1.1062417570807763,0
scenario714,left,0,0,20,80,30,40,100,20,0.4,0,1.1099736356903762,0
scenario715,left,0,100,20,0,30,40,100,20,0.4,0,1.2287942493850816,0
scenario716,left,0,100,40,80,30,40,100,20,0.4,0,1.0856239881607197,0
scenario717,left,0,100,20,80,30,40,100,20,0.0,0,1.109707657310851,0
scenario718,left,0,100,20,80,60,40,100,20,0.4,0,1.2279537004228749,0
scenario719,left,0,100,20,80,90,40,100,20,0.4,0,1.180945679580827,0
scenario720,left,0,0,20,80,30,0,0,20,0.4,0,1.159145184953506,0
scenario721,left,0,100,20,0,30,0,0,20,0.4,0,1.1305780187048156,0
scenario722,left,0,100,20,80,30,0,0,20,0.0,0,1.1169833080329186,0
scenario723,left,0,100,40,80,30,0,0,20,0.4,0,1.1232458875203692,0
scenario724,left,0,100,20,80,60,0,0,20,0.4,0,1.1907026086996255,0
scenario725,left,0,100,20,80,90,0,0,20,0.4,0,1.1807979207597838,0
scenario726,left,0,0,20,0,30,40,0,20,0.4,0,1.2249512583295827,0
scenario727,left,0,0,20,80,30,40,0,20,0.0,0,1.235328723756992,0
scenario728,left,0,100,20,0,30,40,0,20,0.0,0,1.1192794940652304,0
scenario729,left,0,0,40,80,30,40,0,20,0.4,0,1.086915127260302,0
scenario730,left,0,0,20,80,60,40,0,20,0.4,0,1.2059753670805915,0
scenario731,left,0,100,20,0,60,40,0,20,0.4,0,1.2420106428130018,0
scenario732,left,0,0,20,80,90,40,0,20,0.4,0,1.1938772655821173,0
scenario733,left,0,100,20,0,90,40,0,20,0.4,0,1.203271168754317,0
scenario734,left,0,100,40,0,30,40,0,20,0.4,0,1.1146741314621078,0
scenario735,left,0,100,40,80,30,40,0,20,0.0,0,1.245389712048132,0
scenario736,left,0,100,40,80,60,40,0,20,0.4,0,1.1583924064301134,0
scenario737,left,0,100,40,80,90,40,0,20,0.4,0,1.1862945036977586,0
scenario738,left,0,100,20,80,60,40,0,20,0.0,0,1.1889433222401695,0
scenario739,left,0,100,20,80,90,40,0,20,0.0,0,1.2412296993414178,0
