Rootdir,Boundary_area,prunedBoundaryArea,Footprint_area,COV_boundary,COV_prunnedBoundary,Footprint_density,Good_footprint_area
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_ctbc_run1/,0.553562283991846,0.553562283991846,0.341139356000708,61.6261920051137,61.6261920051137,1741.22390029595,0.341
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_ctbc_run2/,0.546102840469834,0.546102840469834,0.378667919015717,69.3400383506398,69.3400383506398,1568.65678387544,0.379
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_ctbc_run3/,0.586725910852522,0.586725910852522,0.361442999953994,61.6033812839136,61.6033812839136,1643.41265448662,0.361
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_pict_2way_run1/,31.0299914696217,31.0299914696217,6.69174557285775,21.5654122219433,21.5654122219433,7.92020548643872,6.692
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_pict_2way_run2/,32.9289817855763,32.9289817855763,7.84438075268335,23.8221175612523,23.8221175612523,7.26634794983681,7.844
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_pict_2way_run3/,32.8008224016121,32.8008224016121,8.56920173133078,26.1249599976786,26.1249599976786,6.65172810573431,8.569
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_pict_3way_run1/,32.2471661492837,32.2471661492837,13.2264665763368,41.0159035839202,41.0159035839202,38.9370809677452,13.226
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_pict_3way_run2/,32.2471661492837,32.2471661492837,13.2264665763368,41.0159035839202,41.0159035839202,38.9370809677452,13.226
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_pict_3way_run3/,32.2471661492837,32.2471661492837,13.2264665763368,41.0159035839202,41.0159035839202,38.9370809677452,13.226
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_random_run1/,31.5258109070411,31.5258109070411,12.6068653221828,39.9890279090872,39.9890279090872,50.1314152129433,12.607
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_random_run2/,31.5258109070411,31.5258109070411,12.6068653221828,39.9890279090872,39.9890279090872,50.1314152129433,12.607
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_random_run3/,39.9967159763284,39.9967159763284,20.5483770088793,51.3751604532747,51.3751604532747,31.2920090828658,20.548
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_sitcov_run1/,34.3797861948856,34.3797861948856,17.4393134462117,50.7254854563523,50.7254854563523,37.0427426511064,17.439
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_sitcov_run2/,29.2876966123024,29.2876966123024,13.2203067576346,45.1394554260761,45.1394554260761,48.3347332035985,13.202
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_sitcov_run3/,30.251558342654,30.251558342654,13.6070278747508,44.9795931853377,44.9795931853377,46.8140438796349,13.607
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_1_avfuzzer_run1/,32.7289152448427,32.7289152448427,17.0142325787018,51.9853238380176,51.9853238380176,37.3216950610447,13.747
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_1_avfuzzer_run2/,66.6599894323386,66.6599894323386,35.648526267195,53.4781456924458,53.4781456924458,17.9530563256117,32.314
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_1_avfuzzer_run3/,37.2974867743737,37.2974867743737,17.2092105565613,46.1404025978109,46.1404025978109,35.7947854711523,17.357
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_1_bayscen_run1/,49.5599473155321,49.4418588406479,30.2041087609049,60.944594167151,61.0901561331935,21.1560620794446,29.612
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_1_bayscen_run2/,41.0706493094645,41.0470356913362,26.847750002427,65.3696750692473,65.407281062427,23.8381242354441,26.308
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_1_bayscen_run3/,46.7376340966201,46.3890653095974,29.0510094306756,62.157638040939,62.6246923424543,22.0646377720409,29.709
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_1_bayscen_common_run1/,5.06723572232506,5.06723572232506,0,0,0,0,0
