Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario553,c2,left,60,0.1,0,right,100,80,80,left,20,0,-90,base,0,3.2709321357652485,0
scenario554,c1,right,40,0.8,80,left,60,0,60,right,0,40,60,base,0,3.2365066014042907,0
scenario555,c1,left,100,1.0,0,left,0,60,0,right,80,60,-60,base,0,2.953398239795874,0
scenario556,c4,base,0,0.4,40,left,20,0,60,right,100,60,-60,right,1,0.0,1
scenario557,c2,left,40,0.8,40,right,40,60,20,left,0,40,0,base,0,3.2036929915533503,0
scenario558,c4,base,40,0.4,100,right,80,100,40,base,20,80,-30,left,0,2.4514236281818578,0
scenario559,c4,right,100,0.4,60,right,60,80,20,base,100,60,30,left,0,4.46263730914746,0
scenario560,c2,base,100,0.8,20,base_left_lane,80,100,0,left,60,20,30,right,0,3.3795459647559185,0
scenario561,c2,base,0,0.8,0,base_left_lane,60,80,100,left,60,20,90,right,0,2.6068393426962926,0
scenario562,c4,right,60,0.6,0,right,20,0,60,base,40,0,60,left,0,4.190043903865129,0
scenario563,c2,left,100,1.0,20,base_left_lane,40,40,20,left,80,0,30,right,0,3.6075559852341375,0
scenario564,c2,base,40,0.4,80,base_left_lane,80,60,60,left,80,100,-90,right,0,2.911970049752663,0
scenario565,c4,base,0,0.4,100,right,100,80,20,base,60,40,-30,left,0,2.4528528835428447,0
scenario566,c1,right,40,0.6,60,base_left_lane,20,40,60,left,80,80,-90,left,0,0.926681708244569,0
scenario567,c4,base,20,0.8,0,left,20,40,40,base,0,0,-30,right,0,3.253996001750613,0
scenario568,c2,left,100,0.2,0,base_left_lane,80,20,100,left,40,100,30,right,0,5.733392248590043,0
scenario569,c4,right,80,0.6,60,right,60,40,60,base,20,60,-30,left,0,4.879455172283238,0
scenario570,c2,left,80,0.8,20,right,60,100,20,left,0,100,90,base,0,3.013262148803856,0
scenario571,c1,left,100,0.1,20,left,40,20,20,right,0,20,90,base,0,1.9169955822847924,0
scenario572,c2,left,0,0.8,0,right,80,0,0,left,60,20,-60,base,0,2.774762724223609,0
scenario573,c4,base,60,0.2,80,right,20,0,40,base,80,20,-90,left,0,2.180272510762061,0
scenario574,c1,right,80,0.2,40,left,60,100,60,right,60,100,0,base,0,3.794830655763721,0
scenario575,c4,right,80,1.0,80,right,100,0,100,base,20,40,-60,left,0,4.23600348284957,0
scenario576,c2,left,60,1.0,0,right,60,20,80,base,80,80,60,base,0,1.7316682613353926,0
scenario577,c1,right,0,0.4,60,base,40,60,100,right,0,20,0,left,0,2.9887962981407483,0
scenario578,c4,base,40,0.6,80,left,0,0,40,right,100,100,60,right,0,0.9845742019147244,0
scenario579,c1,right,20,1.0,60,left,100,80,60,right,100,40,-60,base,1,0.0,1
scenario580,c4,right,20,0.2,100,right,80,100,0,base,40,0,30,left,0,7.241123289244328,0
scenario581,c1,right,60,0.6,0,left,40,100,40,right,60,60,30,base,0,1.5547688906934665,0
scenario582,c4,base,80,0.4,100,left,80,0,20,base,60,20,60,right,0,2926.201605874252,0
scenario583,c2,base,100,1.0,100,base_left_lane,80,20,0,left,100,0,60,right,0,3.6507138737367417,0
scenario584,c2,left,60,0.6,20,right,60,80,60,base,80,60,30,base,0,2.1162804705700795,0
scenario585,c4,base,100,0.4,20,right,20,40,60,base,40,80,-60,left,0,2.104156864176549,0
scenario586,c2,base,20,0.6,0,base_left_lane,40,40,0,left,40,60,30,right,0,3.6425057939162175,0
scenario587,c2,left,0,1.0,40,right,40,80,20,base,60,100,-30,base,0,1.8730316149999937,0
scenario588,c2,left,60,0.1,40,right,60,60,100,base,0,100,90,base,0,1.5598405676939893,0
scenario589,c4,base,40,0.8,80,left,100,0,100,right,20,80,90,right,1,0.0,1
scenario590,c2,base,40,0.4,40,base_left_lane,80,80,40,left,40,20,0,right,0,2.814071040400878,0
scenario591,c1,right,40,0.1,20,base,0,100,20,right,40,40,60,left,0,3.649265608090769,0
scenario592,c1,right,40,0.8,80,base_left_lane,100,60,20,left,20,0,-30,left,0,1.4464950306759026,0
scenario593,c1,left,20,0.2,60,left,20,80,0,right,100,0,0,base,0,2.84131700566275,0
scenario594,c4,base,80,0.4,40,left,0,100,60,right,100,100,60,right,1,0.0,1
scenario595,c2,left,0,0.4,60,right,0,60,20,base,20,100,0,base,0,1.9768980663120703,0
scenario596,c4,base,100,0.8,60,left,40,20,80,base,80,80,60,right,0,2.7200481225096462,0
scenario597,c4,base,80,0.8,40,left,100,100,100,right,100,60,30,right,1,0.0,1
scenario598,c4,right,100,0.6,100,right,40,80,60,base,80,20,-30,left,0,3.896013890699949,0
scenario599,c4,base,0,0.4,80,right,60,80,60,base,20,20,-30,left,0,2.965676173329547,0
scenario600,c2,left,20,0.8,100,base_left_lane,60,100,100,left,60,40,-30,right,0,3.4754768347436418,0
scenario601,c1,right,40,0.2,40,left,20,100,100,right,20,0,-60,base,0,1.6943725372054337,0
scenario602,c4,base,80,0.6,100,left,0,100,0,right,40,80,-60,right,0,0.9412570070709844,0
scenario603,c1,right,100,0.2,0,base_left_lane,80,40,80,left,80,60,0,left,0,0.8551599384567267,0
scenario604,c4,base,0,0.4,60,right,40,60,0,base,100,40,-90,left,0,2.329834523946477,0
scenario605,c2,left,0,0.4,60,right,100,80,40,left,0,20,-90,base,1,0.0,1
scenario606,c2,left,80,0.4,60,right,40,20,0,left,80,100,90,base,0,3.3042402090759544,0
scenario607,c4,base,20,0.1,40,left,60,20,20,base,80,60,90,right,0,4.3401241612642805,0
scenario608,c1,right,80,0.1,40,left,20,100,100,right,60,0,60,base,0,4.225463931338033,0
scenario609,c2,left,40,1.0,80,right,80,60,100,base,0,100,30,base,0,1.9303110522122584,0
scenario610,c4,base,60,0.1,40,right,60,20,40,base,100,20,-30,left,0,3.013685266457758,0
scenario611,c1,right,60,1.0,100,base,0,60,60,right,20,80,-60,left,0,4.655550629496203,0
scenario612,c4,base,80,0.2,0,left,80,60,40,base,60,100,90,right,0,3.40767468632757,0
scenario613,c2,left,60,0.8,0,right,20,0,60,base,80,40,60,base,0,1.631513033630678,0
scenario614,c1,right,100,1.0,100,base,20,60,40,right,40,0,60,left,0,3.363406502414469,0
scenario615,c2,left,100,0.1,80,right,0,80,60,left,0,80,-30,base,0,3.0188996959909806,0
scenario616,c4,base,20,1.0,60,left,80,60,0,right,100,80,60,right,0,0.932556035653752,0
scenario617,c4,base,100,0.8,80,left,80,80,20,right,40,60,60,right,0,0.99144697520989,0
scenario618,c4,base,80,0.6,60,left,40,100,20,base,100,100,-60,right,0,2.976013897739396,0
scenario619,c2,left,60,0.8,60,right,60,80,60,left,0,40,-30,base,0,2.8186782891464386,0
scenario620,c2,base,20,0.2,100,base_left_lane,40,20,80,left,40,40,60,right,0,3.622706841028005,0
scenario621,c1,right,20,0.4,20,left,0,40,40,right,40,80,30,base,0,1.868123252242736,0
scenario622,c2,left,40,1.0,60,right,100,20,60,base,0,80,90,base,0,1.7164875666859547,0
scenario623,c2,base,40,0.1,40,base_left_lane,0,0,40,left,20,60,-30,right,0,3.56117842706199,0
scenario624,c4,right,60,0.4,0,right,100,0,60,base,20,40,0,left,0,4.608666163414561,0
scenario625,c4,base,40,0.2,60,left,40,100,100,base,80,60,-30,right,0,2.077609131913686,0
scenario626,c2,left,40,0.1,20,right,60,0,60,left,60,100,30,base,0,2.5255586865130395,0
scenario627,c2,left,0,1.0,40,right,0,60,0,base,60,0,0,base,0,1.7482808397375973,0
scenario628,c1,right,20,0.1,80,base,40,100,60,right,80,100,90,left,0,3.521744755550442,0
scenario629,c4,base,80,0.4,60,left,40,0,60,right,80,0,90,right,0,0.9358376066350828,0
scenario630,c2,left,40,0.6,60,base_left_lane,20,20,0,left,100,100,90,right,0,3.1531163460980727,0
scenario631,c2,left,40,1.0,40,right,80,60,40,left,80,40,-60,base,0,2.7184654481376884,0
scenario632,c4,base,20,0.8,40,right,60,40,80,base,20,100,0,left,0,2.8763949396675,0
scenario633,c1,right,0,0.6,60,base,40,80,80,right,40,60,-90,left,0,3.226443219082401,0
scenario634,c1,right,60,0.4,20,base_left_lane,100,100,0,left,100,40,60,left,0,1.1766845629151623,0
scenario635,c2,base,80,0.8,40,base_left_lane,40,0,60,left,40,80,60,right,0,2.648088467855295,0
scenario636,c1,right,80,0.8,80,left,60,100,20,right,20,0,30,base,0,1.973003530988712,0
scenario637,c2,base,0,1.0,0,base_left_lane,80,80,40,left,80,60,-30,right,0,2.7239427875834124,0
scenario638,c4,base,60,0.8,100,left,20,60,80,base,0,0,-60,right,0,3.12724396467066,0
scenario639,c4,right,80,0.1,80,right,40,100,20,base,20,80,60,left,0,5.817369606204075,0
scenario640,c4,right,0,0.1,60,right,20,0,0,base,0,80,-90,left,0,4.369566229970917,0
scenario641,c4,base,100,1.0,80,right,0,100,40,base,20,100,90,left,0,2.863873810878358,0
scenario642,c2,left,0,0.4,20,right,100,20,0,left,0,40,30,base,0,3.5990181643794465,0
scenario643,c2,left,20,0.4,0,right,40,20,100,base,40,40,90,base,1,0.0,1
scenario644,c4,base,0,0.8,60,left,80,60,100,base,60,20,30,right,0,2.4130951383009656,0
scenario645,c2,left,100,0.2,80,right,0,40,60,base,60,20,60,base,0,1.839621254971429,0
scenario646,c1,right,100,0.6,80,left,80,40,20,right,0,0,0,base,0,3.577104426447187,0
scenario647,c2,left,40,0.8,0,right,100,60,100,left,20,60,60,base,0,3.5379297056113344,0
scenario648,c1,right,80,0.1,60,base,0,60,100,right,40,40,0,left,0,3.3078952812507785,0
