Instances,feature_TimeOfDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario219,-90,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.01627,right,base,left,base,0,7.23185376775027,0
scenario220,-90,20,80,0,0,0,0.8,0,100,40,0,20,c1,0.01556,left,right,base,right,0,3.8048103871968366,0
scenario221,-90,20,80,0,0,0,0.8,0,100,40,0,20,c2,0.0152,base,left,right,left,0,5.021889710888499,0
scenario222,-90,20,60,0,0,0,0.8,0,100,40,0,20,c4,0.01554,left,right,right,base,0,4.167766608074679,0
scenario223,-90,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.01579,left,right,base,left,0,4.325670891083076,0
scenario224,-90,20,40,0,0,0,0.8,0,100,40,0,40,c2,0.01536,base,left,right,base,0,1.7676381048864964,0
scenario225,-90,20,40,0,0,0,0.8,0,100,40,0,40,c4,0.01593,left,base,right,base,0,2.029886915883361,0
scenario226,-90,20,80,0,0,0,0.8,0,100,40,0,60,c1,0.01571,base,left,left,right,0,2.3917968934795004,0
scenario227,-90,20,80,0,0,0,0.8,0,100,40,0,60,c2,0.01565,right,base,base,left,0,2.575098791751228,0
scenario228,-90,20,40,0,0,0,0.8,0,100,40,0,60,c4,0.01596,right,base,left,right,0,0.9849510571910302,0
scenario229,-90,20,40,0,0,0,0.8,0,100,40,0,80,c1,0.01592,base,right,left,right,0,3.649963776755655,0
scenario230,-90,20,40,0,0,0,0.8,0,100,40,0,80,c2,0.01554,right,left,base,left,0,2.872820343692206,0
scenario231,-90,20,40,0,0,0,0.8,0,100,40,0,80,c4,0.01601,right,base,left,base,0,2.2261918797862856,0
scenario232,-90,20,40,0,0,0,0.8,0,100,40,0,100,c1,0.01525,left,right,base,right,0,3.138829025806586,0
scenario233,-90,20,80,0,0,0,0.8,0,100,40,0,100,c2,0.01573,base,left,right,left,0,3.863795809657528,0
scenario234,-90,20,60,0,0,0,0.8,0,100,40,0,100,c4,0.01514,left,right,right,base,0,4.524858051453376,0
scenario235,-90,20,80,0,0,0,0.8,0,100,40,20,0,c1,0.01558,left,right,base,left,0,3.6633784551041626,0
scenario236,-90,20,80,0,0,0,0.8,0,100,40,20,0,c2,0.015,base,left,right,base,0,1.7272945604508734,0
scenario237,-90,20,60,0,0,0,0.8,0,100,40,20,0,c4,0.01521,left,base,right,base,0,2.1732941724866524,0
scenario238,-90,20,40,0,0,0,0.8,0,100,40,20,20,c1,0.01538,base,left,left,right,0,1.848492772075096,0
scenario239,-90,20,40,0,0,0,0.8,0,100,40,20,20,c2,0.01554,right,base,base,left,0,2.7627791615641293,0
scenario240,-90,20,40,0,0,0,0.8,0,100,40,20,20,c4,0.01564,right,base,left,right,0,0.9584766245624796,0
scenario241,-90,20,40,0,0,0,0.8,0,100,40,20,40,c1,0.01572,base,right,left,right,0,3.255502604688952,0
scenario242,-90,20,80,0,0,0,0.8,0,100,40,20,40,c2,0.0153,right,left,base,left,0,2.673541353323856,0
scenario243,-90,20,80,0,0,0,0.8,0,100,40,20,40,c4,0.01519,right,base,left,base,0,9.01757388303991,0
scenario244,-90,20,40,0,0,0,0.8,0,100,40,20,60,c1,0.01535,left,right,base,right,0,3.1165674267221632,0
scenario245,-90,20,40,0,0,0,0.8,0,100,40,20,60,c2,0.01584,base,left,right,left,0,1.5887859482085078,0
scenario246,-90,20,60,0,0,0,0.8,0,100,40,20,60,c4,0.01504,left,right,right,base,0,4.0899375125277295,0
scenario247,-90,20,40,0,0,0,0.8,0,100,40,20,80,c1,0.01557,left,right,base,left,0,4.098968137668676,0
scenario248,-90,20,80,0,0,0,0.8,0,100,40,20,80,c2,0.01581,base,left,right,base,0,1.7121575874918162,0
scenario249,-90,20,80,0,0,0,0.8,0,100,40,20,80,c4,0.01581,left,base,right,base,0,2.6471901585057847,0
scenario250,-90,20,40,0,0,0,0.8,0,100,40,20,100,c1,0.01571,base,left,left,right,0,2.5885967290049634,0
scenario251,-90,20,40,0,0,0,0.8,0,100,40,20,100,c2,0.01531,right,base,base,left,0,2.832755114287621,0
scenario252,-90,20,40,0,0,0,0.8,0,100,40,20,100,c4,0.01554,right,base,left,right,0,0.9970814373083812,0
scenario253,-90,20,80,0,0,0,0.8,0,100,40,40,0,c1,0.01573,base,right,left,right,1,0.0,1
scenario254,-90,20,40,0,0,0,0.8,0,100,40,40,0,c2,0.0151,right,left,base,left,0,3.4968072273805624,0
scenario255,-90,20,40,0,0,0,0.8,0,100,40,40,0,c4,0.01523,right,base,left,base,0,5.733933497497915,0
scenario256,-90,20,80,0,0,0,0.8,0,100,40,40,20,c1,0.01531,left,right,base,right,0,3.426168183239731,0
scenario257,-90,20,80,0,0,0,0.8,0,100,40,40,20,c2,0.01535,base,left,right,left,0,1.8818529331848244,0
scenario258,-90,20,40,0,0,0,0.8,0,100,40,40,20,c4,0.01613,left,right,right,base,0,4.9711844744638025,0
scenario259,-90,20,80,0,0,0,0.8,0,100,40,40,40,c1,0.01582,left,right,base,left,0,3.754142912629221,0
scenario260,-90,20,80,0,0,0,0.8,0,100,40,40,40,c2,0.01551,base,left,right,base,0,1.8174907431546377,0
scenario261,-90,20,80,0,0,0,0.8,0,100,40,40,40,c4,0.01584,left,base,right,base,0,2.2278884412424813,0
scenario262,-90,20,40,0,0,0,0.8,0,100,40,40,60,c1,0.01616,base,left,left,right,0,3.914269272215797,0
scenario263,-90,20,60,0,0,0,0.8,0,100,40,40,60,c2,0.01585,right,base,base,left,0,2.549812962024985,0
scenario264,-90,20,40,0,0,0,0.8,0,100,40,40,60,c4,0.01644,right,base,left,right,0,0.9331764840972884,0
scenario265,-90,20,40,0,0,0,0.8,0,100,40,40,80,c1,0.01552,base,right,left,right,0,2.241244914784128,0
scenario266,-90,20,40,0,0,0,0.8,0,100,40,40,80,c2,0.01597,right,left,base,left,0,3.97877432046327,0
scenario267,-90,20,60,0,0,0,0.8,0,100,40,40,80,c4,0.01553,right,base,left,base,0,148.17513221071363,0
scenario268,-90,20,80,0,0,0,0.8,0,100,40,40,100,c1,0.01526,left,right,base,right,0,3.694357393538389,0
scenario269,-90,20,40,0,0,0,0.8,0,100,40,40,100,c2,0.01647,base,left,right,left,0,2.4649241264526425,0
scenario270,-90,20,40,0,0,0,0.8,0,100,40,40,100,c4,0.01557,left,right,right,base,0,4.367822691885362,0
scenario271,-90,20,40,0,0,0,0.8,0,100,40,60,0,c1,0.01572,left,right,base,left,0,3.490834191875413,0
scenario272,-90,20,80,0,0,0,0.8,0,100,40,60,0,c2,0.01574,base,left,right,base,0,1.742933333489556,0
scenario273,-90,20,80,0,0,0,0.8,0,100,40,60,0,c4,0.01575,left,base,right,base,0,2.363234922136209,0
scenario274,-90,20,40,0,0,0,0.8,0,100,40,60,20,c1,0.01564,base,left,left,right,0,2.7180874020672383,0
scenario275,-90,20,80,0,0,0,0.8,0,100,40,60,20,c2,0.01564,right,base,base,left,0,2.588317973897879,0
scenario276,-90,20,40,0,0,0,0.8,0,100,40,60,20,c4,0.0155,right,base,left,right,0,0.9618587156938316,0
scenario277,-90,20,40,0,0,0,0.8,0,100,40,60,40,c1,0.01559,base,right,left,right,0,2.3051739197327747,0
scenario278,-90,20,60,0,0,0,0.8,0,100,40,60,40,c2,0.01514,right,left,base,left,0,4.744773297066189,0
scenario279,-90,20,40,0,0,0,0.8,0,100,40,60,40,c4,0.01534,right,base,left,base,0,7.903476749719525,0
scenario280,-90,20,60,0,0,0,0.8,0,100,40,60,60,c1,0.0159,left,right,base,right,0,3.367256600954481,0
scenario281,-90,20,80,0,0,0,0.8,0,100,40,60,60,c2,0.0155,base,left,right,left,0,3.5714120208028266,0
scenario282,-90,20,80,0,0,0,0.8,0,100,40,60,60,c4,0.0153,left,right,right,base,0,3.961074521879302,0
scenario283,-90,20,80,0,0,0,0.8,0,100,40,60,80,c1,0.0156,left,right,base,left,0,3.823484940830663,0
scenario284,-90,20,40,0,0,0,0.8,0,100,40,60,80,c2,0.01568,base,left,right,base,0,1.7589496550131054,0
scenario285,-90,20,40,0,0,0,0.8,0,100,40,60,80,c4,0.01607,left,base,right,base,0,2.634496551752682,0
scenario286,-90,20,40,0,0,0,0.8,0,100,40,60,100,c1,0.01497,base,left,left,right,0,3.740135803028644,0
scenario287,-90,20,40,0,0,0,0.8,0,100,40,60,100,c2,0.01582,right,base,base,left,0,2.4656890418380994,0
scenario288,-90,20,40,0,0,0,0.8,0,100,40,60,100,c4,0.0157,right,base,left,right,0,0.9009387675815956,0
scenario289,-90,20,80,0,0,0,0.8,0,100,40,80,0,c1,0.01554,base,right,left,right,1,0.0,1
scenario290,-90,20,80,0,0,0,0.8,0,100,40,80,0,c2,0.01537,right,left,base,left,0,2.5167784622780416,0
scenario291,-90,20,80,0,0,0,0.8,0,100,40,80,0,c4,0.01582,right,base,left,base,0,5.561233338035756,0
scenario292,-90,20,40,0,0,0,0.8,0,100,40,80,20,c1,0.01523,left,right,base,right,0,2.846686060496263,0
scenario293,-90,20,40,0,0,0,0.8,0,100,40,80,20,c2,0.0155,base,left,right,left,0,2.8585856762862654,0
scenario294,-90,20,40,0,0,0,0.8,0,100,40,80,20,c4,0.0158,left,right,right,base,0,4.046167117813671,0
scenario295,-90,20,40,0,0,0,0.8,0,100,40,80,40,c1,0.01544,left,right,base,left,0,3.984481121865193,0
scenario296,-90,20,40,0,0,0,0.8,0,100,40,80,40,c2,0.01548,base,left,right,base,0,1.7132545928858105,0
scenario297,-90,20,40,0,0,0,0.8,0,100,40,80,40,c4,0.01579,left,base,right,base,0,2.543544203858536,0
scenario298,-90,20,80,0,0,0,0.8,0,100,40,80,60,c1,0.01551,base,left,left,right,0,2.079674621272929,0
scenario299,-90,20,60,0,0,0,0.8,0,100,40,80,60,c2,0.01534,right,base,base,left,0,2.996150475227133,0
scenario300,-90,20,40,0,0,0,0.8,0,100,40,80,60,c4,0.01587,right,base,left,right,0,1.0235875733340958,0
scenario301,-90,20,40,0,0,0,0.8,0,100,40,80,80,c1,0.01556,base,right,left,right,0,3.1401023999485704,0
scenario302,-90,20,60,0,0,0,0.8,0,100,40,80,80,c2,0.01578,right,left,base,left,0,3.7089096328830906,0
scenario303,-90,20,40,0,0,0,0.8,0,100,40,80,80,c4,0.01551,right,base,left,base,0,2.813628022405528,0
scenario304,-90,20,60,0,0,0,0.8,0,100,40,80,100,c1,0.01543,left,right,base,right,0,3.506273121094761,0
scenario305,-90,20,80,0,0,0,0.8,0,100,40,80,100,c2,0.01505,base,left,right,left,1,0.0,1
scenario306,-90,20,40,0,0,0,0.8,0,100,40,80,100,c4,0.01574,left,right,right,base,0,4.613759691488914,0
scenario307,-90,20,60,0,0,0,0.8,0,100,40,100,0,c1,0.01548,left,right,base,left,0,3.934384278856968,0
scenario308,-90,20,40,0,0,0,0.8,0,100,40,100,0,c2,0.01533,base,left,right,base,0,1.701922560628479,0
scenario309,-90,20,40,0,0,0,0.8,0,100,40,100,0,c4,0.01584,left,base,right,base,0,1.8005555217561977,0
scenario310,-90,20,80,0,0,0,0.8,0,100,40,100,20,c1,0.01556,base,left,left,right,0,2.239370544932473,0
scenario311,-90,20,40,0,0,0,0.8,0,100,40,100,20,c2,0.01563,right,base,base,left,0,4.095223398243508,0
scenario312,-90,20,60,0,0,0,0.8,0,100,40,100,20,c4,0.01506,right,base,left,right,0,0.9382721813946272,0
scenario313,-90,20,80,0,0,0,0.8,0,100,40,100,40,c1,0.01536,base,right,left,right,0,2.2305123299471283,0
scenario314,-90,20,40,0,0,0,0.8,0,100,40,100,40,c2,0.01536,right,left,base,left,0,3.5411030543496995,0
scenario315,-90,20,40,0,0,0,0.8,0,100,40,100,40,c4,0.01496,right,base,left,base,0,4.354687984998604,0
scenario316,-90,20,80,0,0,0,0.8,0,100,40,100,60,c1,0.01558,left,right,base,right,0,3.5816535011596344,0
scenario317,-90,20,80,0,0,0,0.8,0,100,40,100,60,c2,0.01564,base,left,right,left,0,2.910991670207717,0
scenario318,-90,20,40,0,0,0,0.8,0,100,40,100,60,c4,0.0156,left,right,right,base,0,4.024316831814748,0
scenario319,-90,20,40,0,0,0,0.8,0,100,40,100,80,c1,0.01593,left,right,base,left,0,3.768417912914752,0
scenario320,-90,20,40,0,0,0,0.8,0,100,40,100,80,c2,0.0154,base,left,right,base,0,1.7365264224956845,0
scenario321,-90,20,80,0,0,0,0.8,0,100,40,100,80,c4,0.01558,left,base,right,base,0,2.460092245742667,0
scenario322,-90,20,80,0,0,0,0.8,0,100,40,100,100,c1,0.01549,base,left,left,right,0,2.7219024217211154,0
scenario323,-90,20,40,0,0,0,0.8,0,100,40,100,100,c2,0.01602,right,base,base,left,0,2.5169094807184327,0
scenario324,-90,20,40,0,0,0,0.8,0,100,40,100,100,c4,0.01517,right,base,left,right,0,0.9615827090679768,0
scenario325,-90,20,40,0,0,0,0.8,0,100,60,0,0,c1,0.0152,base,right,left,right,0,3.042509928993906,0
scenario326,-90,20,40,0,0,0,0.8,0,100,60,0,0,c2,0.01571,right,left,base,left,0,2.65675024248016,0
scenario327,-90,20,80,0,0,0,0.8,0,100,60,0,0,c4,0.01538,right,base,left,base,0,7.143490945183414,0
scenario328,-90,20,80,0,0,0,0.8,0,100,60,0,20,c1,0.01506,left,right,base,right,0,3.209065705381098,0
scenario329,-90,20,40,0,0,0,0.8,0,100,60,0,20,c2,0.01571,base,left,right,left,0,2.8720936265359267,0
scenario330,-90,20,80,0,0,0,0.8,0,100,60,0,20,c4,0.01535,left,right,right,base,0,4.310157947622846,0
scenario331,-90,20,40,0,0,0,0.8,0,100,60,0,40,c1,0.01576,left,right,base,left,0,3.8774377307876775,0
scenario332,-90,20,40,0,0,0,0.8,0,100,60,0,40,c2,0.01596,base,left,right,base,0,1.7311478251043269,0
scenario333,-90,20,40,0,0,0,0.8,0,100,60,0,40,c4,0.01578,left,base,right,base,0,2.511939741730359,0
scenario334,-90,20,80,0,0,0,0.8,0,100,60,0,60,c1,0.01551,base,left,left,right,0,2.67957651360959,0
scenario335,-90,20,40,0,0,0,0.8,0,100,60,0,60,c2,0.01535,right,base,base,left,0,3.0422636644203824,0
scenario336,-90,20,80,0,0,0,0.8,0,100,60,0,60,c4,0.01547,right,base,left,right,0,0.9644493565812068,0
scenario337,-90,20,60,0,0,0,0.8,0,100,60,0,80,c1,0.01537,base,right,left,right,0,2.9331890793800293,0
scenario338,-90,20,40,0,0,0,0.8,0,100,60,0,80,c2,0.0151,right,left,base,left,0,2.3333514622105715,0
scenario339,-90,20,60,0,0,0,0.8,0,100,60,0,80,c4,0.01502,right,base,left,base,0,21.53180074258685,0
scenario340,-90,20,60,0,0,0,0.8,0,100,60,0,100,c1,0.01543,left,right,base,right,0,3.716891093404089,0
scenario341,-90,20,40,0,0,0,0.8,0,100,60,0,100,c2,0.01492,base,left,right,left,0,2.790172180247513,0
scenario342,-90,20,40,0,0,0,0.8,0,100,60,0,100,c4,0.01608,left,right,right,base,0,4.278605582161501,0
scenario343,-90,20,40,0,0,0,0.8,0,100,60,20,0,c1,0.01555,left,right,base,left,0,3.54546440441883,0
scenario344,-90,20,60,0,0,0,0.8,0,100,60,20,0,c2,0.01501,base,left,right,base,0,1.7565811998224086,0
scenario345,-90,20,80,0,0,0,0.8,0,100,60,20,0,c4,0.01597,left,base,right,base,0,2.5987969883069333,0
scenario346,-90,20,60,0,0,0,0.8,0,100,60,20,20,c1,0.01529,base,left,left,right,0,2.7880106216034006,0
scenario347,-90,20,80,0,0,0,0.8,0,100,60,20,20,c2,0.01546,right,base,base,left,0,2.450324989419584,0
scenario348,-90,20,80,0,0,0,0.8,0,100,60,20,20,c4,0.01531,right,base,left,right,0,1.0184469399964415,0
scenario349,-90,20,40,0,0,0,0.8,0,100,60,20,40,c1,0.01562,base,right,left,right,0,2.6331737289081607,0
scenario350,-90,20,40,0,0,0,0.8,0,100,60,20,40,c2,0.01529,right,left,base,left,0,3.309735711972425,0
scenario351,-90,20,40,0,0,0,0.8,0,100,60,20,40,c4,0.01591,right,base,left,base,0,2.884573789796488,0
scenario352,-90,20,40,0,0,0,0.8,0,100,60,20,60,c1,0.01545,left,right,base,right,0,3.375090911956203,0
scenario353,-90,20,80,0,0,0,0.8,0,100,60,20,60,c2,0.01558,base,left,right,left,0,4.52843323759624,0
scenario354,-90,20,40,0,0,0,0.8,0,100,60,20,60,c4,0.01554,left,right,right,base,0,4.607976491826893,0
scenario355,-90,20,40,0,0,0,0.8,0,100,60,20,80,c1,0.01556,left,right,base,left,0,4.70252269228896,0
scenario356,-90,20,40,0,0,0,0.8,0,100,60,20,80,c2,0.01546,base,left,right,base,0,1.730722883280312,0
scenario357,-90,20,80,0,0,0,0.8,0,100,60,20,80,c4,0.01558,left,base,right,base,0,2.207352965563119,0
scenario358,-90,20,40,0,0,0,0.8,0,100,60,20,100,c1,0.01546,base,left,left,right,0,2.542359929820717,0
scenario359,-90,20,40,0,0,0,0.8,0,100,60,20,100,c2,0.01568,right,base,base,left,0,2.9600848523897194,0
scenario360,-90,20,40,0,0,0,0.8,0,100,60,20,100,c4,0.0157,right,base,left,right,0,1.0152163164957306,0
scenario361,-90,20,60,0,0,0,0.8,0,100,60,40,0,c1,0.01569,base,right,left,right,0,3.2591175217601607,0
scenario362,-90,20,60,0,0,0,0.8,0,100,60,40,0,c2,0.01547,right,left,base,left,0,3.097833311780146,0
scenario363,-90,20,40,0,0,0,0.8,0,100,60,40,0,c4,0.01563,right,base,left,base,0,3.046906055849059,0
scenario364,-90,20,80,0,0,0,0.8,0,100,60,40,20,c1,0.01596,left,right,base,right,0,3.272961458893718,0
scenario365,-90,20,40,0,0,0,0.8,0,100,60,40,20,c2,0.01594,base,left,right,left,0,2.9174313161377565,0
scenario366,-90,20,60,0,0,0,0.8,0,100,60,40,20,c4,0.01498,left,right,right,base,0,3.792191144006201,0
scenario367,-90,20,40,0,0,0,0.8,0,100,60,40,40,c1,0.01567,left,right,base,left,0,3.768170685320168,0
scenario368,-90,20,40,0,0,0,0.8,0,100,60,40,40,c2,0.01598,base,left,right,base,0,1.803200333504588,0
scenario369,-90,20,40,0,0,0,0.8,0,100,60,40,40,c4,0.01588,left,base,right,base,0,2.204353551127956,0
scenario370,-90,20,40,0,0,0,0.8,0,100,60,40,60,c1,0.01585,base,left,left,right,0,2.7000572110567647,0
scenario371,-90,20,40,0,0,0,0.8,0,100,60,40,60,c2,0.01536,right,base,base,left,0,4.058475194144282,0
scenario372,-90,20,40,0,0,0,0.8,0,100,60,40,60,c4,0.01571,right,base,left,right,0,0.9318051989095772,0
scenario373,-90,20,60,0,0,0,0.8,0,100,60,40,80,c1,0.0155,base,right,left,right,0,3.0205421115095588,0
scenario374,-90,20,60,0,0,0,0.8,0,100,60,40,80,c2,0.01544,right,left,base,left,0,3.968747241613756,0
scenario375,-90,20,80,0,0,0,0.8,0,100,60,40,80,c4,0.01582,right,base,left,base,0,4.166853704783622,0
scenario376,-90,20,40,0,0,0,0.8,0,100,60,40,100,c1,0.01611,left,right,base,right,0,3.330065208433566,0
scenario377,-90,20,60,0,0,0,0.8,0,100,60,40,100,c2,0.01573,base,left,right,left,0,2.7928087788527898,0
scenario378,-90,20,40,0,0,0,0.8,0,100,60,40,100,c4,0.01575,left,right,right,base,0,4.683268492737347,0
scenario379,-90,20,40,0,0,0,0.8,0,100,60,60,0,c1,0.01554,left,right,base,left,0,3.5431966750997965,0
scenario380,-90,20,60,0,0,0,0.8,0,100,60,60,0,c2,0.015,base,left,right,base,0,1.7635675565480404,0
scenario381,-90,20,60,0,0,0,0.8,0,100,60,60,0,c4,0.01523,left,base,right,base,0,2.0272069956842462,0
scenario382,-90,20,40,0,0,0,0.8,0,100,60,60,20,c1,0.01523,base,left,left,right,0,3.734258832341317,0
scenario383,-90,20,40,0,0,0,0.8,0,100,60,60,20,c2,0.01593,right,base,base,left,0,2.3010912825035024,0
scenario384,-90,20,60,0,0,0,0.8,0,100,60,60,20,c4,0.01502,right,base,left,right,0,0.9838352831236776,0
scenario385,-90,20,40,0,0,0,0.8,0,100,60,60,40,c1,0.01542,base,right,left,right,0,2.033880314669324,0
scenario386,-90,20,80,0,0,0,0.8,0,100,60,60,40,c2,0.01558,right,left,base,left,0,2.9779273401401385,0
scenario387,-90,20,40,0,0,0,0.8,0,100,60,60,40,c4,0.01534,right,base,left,base,0,8.96854618192314,0
scenario388,-90,20,60,0,0,0,0.8,0,100,60,60,60,c1,0.01552,left,right,base,right,0,3.2147430603528733,0
scenario389,-90,20,40,0,0,0,0.8,0,100,60,60,60,c2,0.01539,base,left,right,left,1,0.0,1
scenario390,-90,20,80,0,0,0,0.8,0,100,60,60,60,c4,0.01545,left,right,right,base,0,4.19394021568188,0
scenario391,-90,20,40,0,0,0,0.8,0,100,60,60,80,c1,0.01525,left,right,base,left,0,3.107190524415573,0
scenario392,-90,20,40,0,0,0,0.8,0,100,60,60,80,c2,0.01574,base,left,right,base,1,0.0,1
scenario393,-90,20,40,0,0,0,0.8,0,100,60,60,80,c4,0.01568,left,base,right,base,0,2.9025753279309883,0
scenario394,-90,20,40,0,0,0,0.8,0,100,60,60,100,c1,0.01636,base,left,left,right,0,2.5091321960599884,0
scenario395,-90,20,40,0,0,0,0.8,0,100,60,60,100,c2,0.0154,right,base,base,left,0,3.424069992233249,0
scenario396,-90,20,40,0,0,0,0.8,0,100,60,60,100,c4,0.01558,right,base,left,right,0,0.9392238421815396,0
scenario397,-90,20,40,0,0,0,0.8,0,100,60,80,0,c1,0.01523,base,right,left,right,0,3.3885762535684747,0
scenario398,-90,20,40,0,0,0,0.8,0,100,60,80,0,c2,0.01564,right,left,base,left,0,3.934981372474767,0
scenario399,-90,20,80,0,0,0,0.8,0,100,60,80,0,c4,0.01569,right,base,left,base,0,2.439954458591937,0
scenario400,-90,20,80,0,0,0,0.8,0,100,60,80,20,c1,0.01555,left,right,base,right,0,3.333313789647912,0
scenario401,-90,20,40,0,0,0,0.8,0,100,60,80,20,c2,0.01562,base,left,right,left,0,2.745132140959623,0
scenario402,-90,20,60,0,0,0,0.8,0,100,60,80,20,c4,0.01544,left,right,right,base,0,4.059154488938559,0
scenario403,-90,20,80,0,0,0,0.8,0,100,60,80,40,c1,0.01586,left,right,base,left,0,3.580400263967448,0
scenario404,-90,20,80,0,0,0,0.8,0,100,60,80,40,c2,0.01578,base,left,right,base,0,1.7543766907418004,0
scenario405,-90,20,80,0,0,0,0.8,0,100,60,80,40,c4,0.01574,left,base,right,base,0,2.1501528156161567,0
scenario406,-90,20,40,0,0,0,0.8,0,100,60,80,60,c1,0.01552,base,left,left,right,0,3.0654338023970027,0
scenario407,-90,20,40,0,0,0,0.8,0,100,60,80,60,c2,0.01558,right,base,base,left,0,4.350590742359481,0
scenario408,-90,20,60,0,0,0,0.8,0,100,60,80,60,c4,0.01553,right,base,left,right,0,0.981097726807428,0
scenario409,-90,20,60,0,0,0,0.8,0,100,60,80,80,c1,0.01535,base,right,left,right,0,3.075605325777504,0
scenario410,-90,20,40,0,0,0,0.8,0,100,60,80,80,c2,0.01536,right,left,base,left,0,2.990518427332712,0
scenario411,-90,20,40,0,0,0,0.8,0,100,60,80,80,c4,0.0155,right,base,left,base,0,2.8884972106892173,0
scenario412,-90,20,80,0,0,0,0.8,0,100,60,80,100,c1,0.01489,left,right,base,right,0,3.2799381334543667,0
scenario413,-90,20,40,0,0,0,0.8,0,100,60,80,100,c2,0.01548,base,left,right,left,0,3.598680660901516,0
scenario414,-90,20,40,0,0,0,0.8,0,100,60,80,100,c4,0.01596,left,right,right,base,0,3.969737124689149,0
scenario415,-90,20,40,0,0,0,0.8,0,100,60,100,0,c1,0.01579,left,right,base,left,0,3.6859168901420447,0
scenario416,-90,20,40,0,0,0,0.8,0,100,60,100,0,c2,0.01581,base,left,right,base,0,1.7913536328083224,0
scenario417,-90,20,40,0,0,0,0.8,0,100,60,100,0,c4,0.01523,left,base,right,base,0,2.168922888934267,0
scenario418,-90,20,40,0,0,0,0.8,0,100,60,100,20,c1,0.01629,base,left,left,right,0,3.4683707338800183,0
scenario419,-90,20,40,0,0,0,0.8,0,100,60,100,20,c2,0.01574,right,base,base,left,0,3.034938235676812,0
scenario420,-90,20,80,0,0,0,0.8,0,100,60,100,20,c4,0.01541,right,base,left,right,0,0.9638420260446112,0
scenario421,-90,20,40,0,0,0,0.8,0,100,60,100,40,c1,0.01573,base,right,left,right,0,3.412793780262781,0
scenario422,-90,20,80,0,0,0,0.8,0,100,60,100,40,c2,0.01567,right,left,base,left,0,3.5782498461540047,0
scenario423,-90,20,40,0,0,0,0.8,0,100,60,100,40,c4,0.01599,right,base,left,base,0,5.3028639153193184,0
scenario424,-90,20,40,0,0,0,0.8,0,100,60,100,60,c1,0.01524,left,right,base,right,0,3.249782494956102,0
scenario425,-90,20,40,0,0,0,0.8,0,100,60,100,60,c2,0.0154,base,left,right,left,0,4.059519219849021,0
scenario426,-90,20,40,0,0,0,0.8,0,100,60,100,60,c4,0.01539,left,right,right,base,0,4.211034465664869,0
scenario427,-90,20,40,0,0,0,0.8,0,100,60,100,80,c1,0.01624,left,right,base,left,0,3.68207696969476,0
scenario428,-90,20,40,0,0,0,0.8,0,100,60,100,80,c2,0.01594,base,left,right,base,0,1.7632465754537734,0
scenario429,-90,20,40,0,0,0,0.8,0,100,60,100,80,c4,0.01589,left,base,right,base,0,2.1693717238722785,0
scenario430,-90,20,60,0,0,0,0.8,0,100,60,100,100,c1,0.01509,base,left,left,right,0,2.2661558055139053,0
scenario431,-90,20,40,0,0,0,0.8,0,100,60,100,100,c2,0.01571,right,base,base,left,0,2.82390223583139,0
scenario432,-90,20,60,0,0,0,0.8,0,100,60,100,100,c4,0.01562,right,base,left,right,0,0.8903628467590577,0
scenario433,-90,20,40,0,0,0,0.8,0,100,80,0,0,c1,0.01585,base,right,left,right,0,2.533466159325513,0
scenario434,-90,20,40,0,0,0,0.8,0,100,80,0,0,c2,0.0157,right,left,base,left,0,4.77358802346693,0
scenario435,-90,20,60,0,0,0,0.8,0,100,80,0,0,c4,0.01545,right,base,left,base,0,32.20789944145196,0
scenario436,-90,20,40,0,0,0,0.8,0,100,80,0,20,c1,0.01537,left,right,base,right,0,3.110861017212135,0
scenario437,-90,20,40,0,0,0,0.8,0,100,80,0,20,c2,0.01601,base,left,right,left,0,2.8303796286809613,0
scenario438,-90,20,40,0,0,0,0.8,0,100,80,0,20,c4,0.0156,left,right,right,base,0,4.140251257917623,0
scenario439,-90,20,80,0,0,0,0.8,0,100,80,0,40,c1,0.01629,left,right,base,left,0,3.4526181409359897,0
scenario440,-90,20,40,0,0,0,0.8,0,100,80,0,40,c2,0.01637,base,left,right,base,0,1.709010063536195,0
scenario441,-90,20,60,0,0,0,0.8,0,100,80,0,40,c4,0.01566,left,base,right,base,0,2.416067292419435,0
scenario442,-90,20,40,0,0,0,0.8,0,100,80,0,60,c1,0.01575,base,left,left,right,0,2.416485209515712,0
scenario443,-90,20,80,0,0,0,0.8,0,100,80,0,60,c2,0.0152,right,base,base,left,0,3.2203978227368046,0
scenario444,-90,20,60,0,0,0,0.8,0,100,80,0,60,c4,0.01609,right,base,left,right,0,0.9443611772151772,0
scenario445,-90,20,60,0,0,0,0.8,0,100,80,0,80,c1,0.01515,base,right,left,right,0,2.8535550735961985,0
scenario446,-90,20,60,0,0,0,0.8,0,100,80,0,80,c2,0.015,right,left,base,left,0,3.149317184944718,0
scenario447,-90,20,40,0,0,0,0.8,0,100,80,0,80,c4,0.01549,right,base,left,base,0,2.8228577553102423,0
