Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario320,left,0,40,80,80,30,60,40,0,1.0,False,1.3506188931142955,0
scenario321,right,60,60,20,40,30,60,60,20,1.0,False,0.798168690212742,0
scenario322,right,0,80,40,20,60,0,0,40,0.2,False,0.9640829735452914,0
scenario323,right,100,100,20,100,0,40,40,0,0.1,False,0.9946410850823978,0
scenario324,left,40,60,40,40,-90,20,0,20,0.6,False,1.4181906212810946,0
scenario325,right,80,80,80,60,-90,0,0,40,0.8,False,0.8000228803146221,0
scenario326,left,80,80,40,60,-90,40,60,60,0.1,False,1.5118302663272738,0
scenario327,left,80,80,20,100,0,20,20,40,0.4,False,0.9585614048440676,0
scenario328,right,60,20,0,20,0,40,60,40,0.6,False,0.7033025440702687,0
scenario329,left,40,40,20,100,60,60,80,80,0.2,False,1.5801120384949852,0
scenario330,right,0,20,40,0,0,40,80,60,0.4,False,0.8781518657562727,0
scenario331,right,40,60,100,80,-60,40,40,80,1.0,False,0.8487943028645729,0
