Instances,feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
scenario151,-90,20,40,0,0,0,0.8,0,100,right,80,20,0,0.00833,0,1.4412702675803066,160.10608053207395,0
scenario152,-90,20,40,0,0,0,0.8,0,100,left,80,20,20,0.00775,0,1.4699884687937486,76.94992160797119,0
scenario153,-90,20,40,0,0,0,0.8,0,100,left,80,20,40,0.00782,0,1.4067524399452298,77.42744517326355,0
scenario154,-90,20,80,0,0,0,0.8,0,100,right,80,20,60,0.00791,0,0.7516331858100987,152.06713843345642,0
scenario155,-90,20,60,0,0,0,0.8,0,100,left,80,20,80,0.00792,0,1.408032351007185,76.74278044700623,0
scenario156,-30,40,60,0,0,0,0.8,0,100,right,80,20,100,0.00147,0,0.7852033958007423,152.35425972938538,0
scenario157,30,40,80,0,0,0,0.8,0,100,left,80,40,0,0.00148,0,1.454385834475992,74.3230094909668,0
scenario158,-90,20,40,0,0,0,0.8,0,100,right,80,40,20,0.00775,0,1.8449283568584045,162.2941370010376,0
scenario159,-90,20,80,0,0,0,0.8,0,100,right,80,40,40,0.00798,0,1.7997163292270604,159.56796956062317,0
scenario160,-90,20,40,0,0,0,0.8,0,100,right,80,40,60,0.00795,0,1.9568353186642988,158.76834440231323,0
scenario161,0,40,100,0,0,0,0.8,0,100,right,80,40,80,0.00148,0,0.804076330208385,152.2624089717865,0
scenario162,-90,20,40,0,0,0,0.8,0,100,left,80,40,100,0.00789,0,1.4071390323040942,79.68637108802795,0
scenario163,-90,20,40,0,0,0,0.8,0,100,right,80,60,0,0.00798,0,0.7418295025858102,152.66240072250366,0
scenario164,-90,20,40,0,0,0,0.8,0,100,right,80,60,20,0.00803,0,2.034640570786668,162.69316959381104,0
scenario165,-90,20,80,0,0,0,0.8,0,100,right,80,60,40,0.00804,0,0.8194012577285698,102.04300260543825,0
scenario166,-90,20,60,0,0,0,0.8,0,100,left,80,60,60,0.00804,0,1.3863110859175825,77.75933170318604,0
scenario167,-90,20,40,0,0,0,0.8,0,100,right,80,60,80,0.00782,0,1.405844470876764,162.99955654144287,0
scenario168,-90,20,40,0,0,0,0.8,0,100,right,80,60,100,0.00807,0,1.659209419587942,163.32179737091064,0
scenario169,60,40,20,0,0,0,0.8,0,100,left,80,80,0,0.00155,0,2.057428074336607,74.23909568786621,0
scenario170,-60,40,40,0,0,0,0.8,0,100,left,80,80,20,0.00148,0,1.4014062514413987,77.66860389709473,0
scenario171,-90,20,80,0,0,0,0.8,0,100,right,80,80,40,0.00772,0,0.884162031160223,106.94704818725586,0
scenario172,-90,20,60,0,0,0,0.8,0,100,left,80,80,60,0.00797,0,1.413486824463603,77.06162166595459,0
scenario173,-90,20,40,0,0,0,0.8,0,100,left,80,80,80,0.008,0,1.4123073334973488,77.68285465240479,0
scenario174,-90,20,80,0,0,0,0.8,0,100,left,80,80,100,0.00808,0,1.405202343899613,76.07397532463074,0
scenario175,-90,20,40,0,0,0,0.8,0,100,right,80,100,0,0.0079,0,2.304925515030737,108.27911138534546,0
scenario176,-90,20,40,0,0,0,0.8,0,100,left,80,100,20,0.0081,0,1.4091661785154503,76.63495087623596,0
scenario177,-90,20,80,0,0,0,0.8,0,100,left,80,100,40,0.0081,0,1.376908121831336,76.96893429756165,0
scenario178,-90,20,40,0,0,0,0.8,0,100,right,80,100,60,0.0077,0,0.7682055792969283,152.8274655342102,0
scenario179,-90,20,40,0,0,0,0.8,0,100,right,80,100,80,0.00809,0,1.9177767881823824,159.90252876281738,0
scenario180,-90,20,80,0,0,0,0.8,0,100,left,80,100,100,0.00816,0,1.355773315316766,76.91088891029358,0
scenario181,-90,20,40,0,0,0,0.8,0,100,right,100,0,0,0.00783,0,0.7729703479265211,151.89653325080872,0
scenario182,-90,20,80,0,0,0,0.8,0,100,left,100,0,20,0.00773,0,1.4037381358885714,77.34538841247559,0
scenario183,-90,20,60,0,0,0,0.8,0,100,right,100,0,40,0.00793,0,0.8679217117509359,106.53163623809814,0
scenario184,-90,20,40,0,0,0,0.8,0,100,left,100,0,60,0.00768,0,1.3874203881018534,77.80681943893433,0
scenario185,-90,20,80,0,0,0,0.8,0,100,right,100,0,80,0.00826,0,1.7546529455837048,161.25909972190857,0
scenario186,-90,20,40,0,0,0,0.8,0,100,left,100,0,100,0.00805,0,1.4057272642741578,77.33735060691833,0
scenario187,-90,20,80,0,0,0,0.8,0,100,right,100,20,0,0.00842,0,0.8279693599618573,105.07972168922424,0
scenario188,-90,20,40,0,0,0,0.8,0,100,left,100,20,20,0.00775,0,1.3837467313136402,77.33129119873047,0
scenario189,-90,20,60,0,0,0,0.8,0,100,left,100,20,40,0.00806,0,1.382531628481991,77.2064037322998,0
scenario190,-90,20,40,0,0,0,0.8,0,100,right,100,20,60,0.00815,0,1.8677130664694543,162.122967004776,0
scenario191,-90,20,80,0,0,0,0.8,0,100,left,100,20,80,0.00782,0,1.3864860099154204,77.76968550682068,0
scenario192,-90,20,40,0,0,0,0.8,0,100,right,100,20,100,0.00799,0,0.7670296181766972,152.65138459205627,0
scenario193,-90,20,40,0,0,0,0.8,0,100,left,100,40,0,0.00775,0,1.3814018758763666,77.75561189651489,0
scenario194,-90,20,80,0,0,0,0.8,0,100,left,100,40,20,0.00787,0,1.3689901467894443,77.57311987876892,0
scenario195,-90,20,40,0,0,0,0.8,0,100,right,100,40,40,0.0081,0,0.7950978281465272,107.71328735351562,0
scenario196,-90,20,80,0,0,0,0.8,0,100,left,100,40,60,0.00788,0,1.369951502027562,77.11530709266663,0
scenario197,-90,20,40,0,0,0,0.8,0,100,right,100,40,80,0.00821,0,1.0639371488314373,109.0102698802948,0
scenario198,-30,60,80,0,0,0,0.8,0,100,left,100,40,100,0.00147,0,1.4512522441627909,76.72778463363647,0
scenario199,-90,20,40,0,0,0,0.8,0,100,left,100,60,0,0.0079,0,1.3824901312804727,76.8349769115448,0
scenario200,-90,20,60,0,0,0,0.8,0,100,right,100,60,20,0.00798,0,0.8457609378497888,102.69482612609865,0
scenario201,-90,20,60,0,0,0,0.8,0,100,left,100,60,40,0.00791,0,1.4079659201909172,77.10917687416077,0
scenario202,-90,20,40,0,0,0,0.8,0,100,left,100,60,60,0.00812,0,1.4117902862707443,76.83703589439392,0
scenario203,-90,20,60,0,0,0,0.8,0,100,right,100,60,80,0.00782,0,0.7958316691123546,107.93662858009338,0
scenario204,-90,20,40,0,0,0,0.8,0,100,left,100,60,100,0.00807,0,1.394878624719422,77.64127945899963,0
scenario205,-90,20,40,0,0,0,0.8,0,100,left,100,80,0,0.0078,0,1.3926340100450063,77.33142423629761,0
scenario206,-90,20,80,0,0,0,0.8,0,100,right,100,80,20,0.00768,0,0.752383543997604,153.09062004089355,0
scenario207,-90,20,80,0,0,0,0.8,0,100,right,100,80,40,0.00803,0,0.7153155760031897,152.80947017669678,0
scenario208,-90,20,60,0,0,0,0.8,0,100,left,100,80,60,0.00831,0,1.4091901076821864,76.54222655296326,0
scenario209,-60,60,80,0,0,0,0.8,0,100,right,100,80,80,0.00151,0,1.1395392582674813,162.8710298538208,0
scenario210,90,60,80,0,0,0,0.8,0,100,left,100,80,100,0.00152,0,1.3644390299040257,74.48373889923096,0
scenario211,-90,20,40,0,0,0,0.8,0,100,left,100,100,0,0.00804,0,1.3731311315142087,77.70824456214905,0
scenario212,-90,20,80,0,0,0,0.8,0,100,left,100,100,20,0.00795,0,1.3779742916154072,77.53108024597168,0
scenario213,-90,20,80,0,0,0,0.8,0,100,right,100,100,40,0.00795,0,0.9291168427603812,106.17148184776306,0
scenario214,-90,20,80,0,0,0,0.8,0,100,left,100,100,60,0.00783,0,1.3789239669225457,76.98593664169312,0
scenario215,-90,20,40,0,0,0,0.8,0,100,left,100,100,80,0.00806,0,1.6379953534527758,75.59568786621094,0
scenario216,-90,20,80,0,0,0,0.8,0,100,right,100,100,100,0.00808,0,1.926765034890946,159.71224927902222,0
