instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario160,-90,20,40,0,0,0,0.8,0,100,20,40,100,c1,0.01552,1,2,0,2,0,1153.880601171452,0
scenario161,-90,20,60,0,0,0,0.8,0,100,20,40,100,c2,0.01526,0,1,2,1,0,4.430491324673832,0
scenario162,-90,20,40,0,0,0,0.8,0,100,20,40,100,c4,0.01494,1,2,2,0,0,9999.0,0
scenario163,-90,20,40,0,0,0,0.8,0,100,20,60,0,c1,0.01598,1,2,0,1,0,9999.0,0
scenario164,-90,20,40,0,0,0,0.8,0,100,20,60,0,c2,0.01545,0,1,2,0,0,3.875076767572944,0
scenario165,-90,20,40,0,0,0,0.8,0,100,20,60,0,c4,0.01513,1,0,2,0,0,9999.0,0
scenario166,-90,20,40,0,0,0,0.8,0,100,20,60,20,c1,0.01552,0,1,1,2,0,3.0811487940310647,0
scenario167,-90,20,80,0,0,0,0.8,0,100,20,60,20,c2,0.01525,2,0,0,1,0,3.1127516645684765,0
scenario168,-90,20,40,0,0,0,0.8,0,100,20,60,20,c4,0.01574,2,0,1,2,0,1.161298468566159,0
scenario169,-90,20,60,0,0,0,0.8,0,100,20,60,40,c1,0.01547,0,2,1,2,0,2.9047738109284653,0
scenario170,-90,20,80,0,0,0,0.8,0,100,20,60,40,c2,0.01564,2,1,0,1,0,0.7283402218292244,0
scenario171,-90,20,40,0,0,0,0.8,0,100,20,60,40,c4,0.01545,2,0,1,0,0,1.2104958899052627,0
scenario172,-90,20,60,0,0,0,0.8,0,100,20,60,60,c1,0.01596,1,2,0,2,0,1651.717004579949,0
scenario173,-90,20,60,0,0,0,0.8,0,100,20,60,60,c2,0.01563,0,1,2,1,0,4.216408978984944,0
scenario174,-90,20,40,0,0,0,0.8,0,100,20,60,60,c4,0.01554,1,2,2,0,0,9999.0,0
scenario175,-90,20,80,0,0,0,0.8,0,100,20,60,80,c1,0.0154,1,2,0,1,0,9999.0,0
scenario176,-90,20,40,0,0,0,0.8,0,100,20,60,80,c2,0.01558,0,1,2,0,0,3.547037109595558,0
scenario177,-90,20,80,0,0,0,0.8,0,100,20,60,80,c4,0.01556,1,0,2,0,0,9999.0,0
scenario178,-90,20,80,0,0,0,0.8,0,100,20,60,100,c1,0.01568,0,1,1,2,0,1.1579957385265478,0
scenario179,-90,20,40,0,0,0,0.8,0,100,20,60,100,c2,0.01576,2,0,0,1,1,0.960558062716928,1
scenario180,-90,20,40,0,0,0,0.8,0,100,20,60,100,c4,0.01583,2,0,1,2,0,1.6171699495280225,0
scenario181,-90,20,80,0,0,0,0.8,0,100,20,80,0,c1,0.01535,0,2,1,2,0,3.304701203529336,0
scenario182,-90,20,40,0,0,0,0.8,0,100,20,80,0,c2,0.01535,2,1,0,1,0,1.1823483934999706,0
scenario183,-90,20,40,0,0,0,0.8,0,100,20,80,0,c4,0.01611,2,0,1,0,0,3.1731766022634367,0
scenario184,-90,20,40,0,0,0,0.8,0,100,20,80,20,c1,0.01551,1,2,0,2,0,9999.0,0
scenario185,-90,20,80,0,0,0,0.8,0,100,20,80,20,c2,0.01543,0,1,2,1,0,4.028701819848571,0
scenario186,-90,20,80,0,0,0,0.8,0,100,20,80,20,c4,0.01503,1,2,2,0,0,9999.0,0
scenario187,-90,20,40,0,0,0,0.8,0,100,20,80,40,c1,0.01518,1,2,0,1,0,1667.097526226544,0
scenario188,-90,20,40,0,0,0,0.8,0,100,20,80,40,c2,0.01521,0,1,2,0,0,4.231356804677088,0
scenario189,-90,20,80,0,0,0,0.8,0,100,20,80,40,c4,0.01519,1,0,2,0,0,9999.0,0
scenario190,-90,20,40,0,0,0,0.8,0,100,20,80,60,c1,0.01504,0,1,1,2,0,2.204799153830821,0
scenario191,-90,20,40,0,0,0,0.8,0,100,20,80,60,c2,0.01569,2,0,0,1,0,1.1049049504966568,0
scenario192,-90,20,60,0,0,0,0.8,0,100,20,80,60,c4,0.01543,2,0,1,2,0,1.2989750963883029,0
scenario193,-90,20,40,0,0,0,0.8,0,100,20,80,80,c1,0.01576,0,2,1,2,0,2.8825532731453367,0
scenario194,-90,20,60,0,0,0,0.8,0,100,20,80,80,c2,0.01611,2,1,0,1,0,0.6699305068692851,0
scenario195,-90,20,40,0,0,0,0.8,0,100,20,80,80,c4,0.01554,2,0,1,0,0,1.2254150523706415,0
scenario196,-90,20,60,0,0,0,0.8,0,100,20,80,100,c1,0.01547,1,2,0,2,0,9999.0,0
scenario197,-90,20,40,0,0,0,0.8,0,100,20,80,100,c2,0.0163,0,1,2,1,0,4.210187185170397,0
scenario198,-90,20,80,0,0,0,0.8,0,100,20,80,100,c4,0.01504,1,2,2,0,0,9999.0,0
scenario199,-90,20,80,0,0,0,0.8,0,100,20,100,0,c1,0.01558,1,2,0,1,0,9999.0,0
scenario200,-90,20,40,0,0,0,0.8,0,100,20,100,0,c2,0.01519,0,1,2,0,0,4.779743769512194,0
scenario201,-90,20,40,0,0,0,0.8,0,100,20,100,0,c4,0.01563,1,0,2,0,0,9999.0,0
scenario202,-90,20,40,0,0,0,0.8,0,100,20,100,20,c1,0.0155,0,1,1,2,1,9999.0,1
scenario203,-90,20,60,0,0,0,0.8,0,100,20,100,20,c2,0.01568,2,0,0,1,1,0.5751882072638452,1
scenario204,-90,20,40,0,0,0,0.8,0,100,20,100,20,c4,0.01541,2,0,1,2,0,1.7199666024369944,0
scenario205,-90,20,40,0,0,0,0.8,0,100,20,100,40,c1,0.01664,0,2,1,2,0,1.6699726385582336,0
scenario206,-90,20,40,0,0,0,0.8,0,100,20,100,40,c2,0.01546,2,1,0,1,0,3.054494961085276,0
scenario207,-90,20,80,0,0,0,0.8,0,100,20,100,40,c4,0.01541,2,0,1,0,1,2.241598671360032,1
scenario208,-90,20,80,0,0,0,0.8,0,100,20,100,60,c1,0.01539,1,2,0,2,0,9999.0,0
scenario209,-90,20,40,0,0,0,0.8,0,100,20,100,60,c2,0.01587,0,1,2,1,0,3.764970198761285,0
scenario210,-90,20,40,0,0,0,0.8,0,100,20,100,60,c4,0.01623,1,2,2,0,0,9999.0,0
scenario211,-90,20,40,0,0,0,0.8,0,100,20,100,80,c1,0.01487,1,2,0,1,0,1615.028691778096,0
scenario212,-90,20,40,0,0,0,0.8,0,100,20,100,80,c2,0.01516,0,1,2,0,0,4.627755486889868,0
scenario213,-90,20,40,0,0,0,0.8,0,100,20,100,80,c4,0.01548,1,0,2,0,0,9999.0,0
scenario214,-90,20,40,0,0,0,0.8,0,100,20,100,100,c1,0.01554,0,1,1,2,0,2.153453746130291,0
scenario215,-90,20,80,0,0,0,0.8,0,100,20,100,100,c2,0.01609,2,0,0,1,0,0.9800584486981602,0
scenario216,-90,20,60,0,0,0,0.8,0,100,20,100,100,c4,0.01586,2,0,1,2,0,1.345037580908954,0
scenario217,-90,20,80,0,0,0,0.8,0,100,40,0,0,c1,0.01534,0,2,1,2,0,2.595125592133325,0
scenario218,-90,20,80,0,0,0,0.8,0,100,40,0,0,c2,0.01571,2,1,0,1,0,0.8005714064389388,0
scenario219,-90,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.01627,2,0,1,0,0,1.282509518131992,0
scenario220,-90,20,80,0,0,0,0.8,0,100,40,0,20,c1,0.01556,1,2,0,2,0,2711.3929909390927,0
scenario221,-90,20,80,0,0,0,0.8,0,100,40,0,20,c2,0.0152,0,1,2,1,0,4.202017071289252,0
scenario222,-90,20,60,0,0,0,0.8,0,100,40,0,20,c4,0.01554,1,2,2,0,0,9999.0,0
scenario223,-90,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.01579,1,2,0,1,0,1688.0718165206831,0
