instances,feature_timeofday,feature_direction,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,run_duration,algo_safety
scenario92,-90,0,0.1,80,80,40,100,100,0,20,0,1.0696557901052302,23.16327691078186,0
scenario93,30,0,0.2,0,60,40,40,40,60,60,0,1.086970459803025,22.697972297668457,0
scenario94,-90,0,0.1,60,40,20,80,60,100,40,0,1.0315190002192034,23.01605582237244,0
scenario95,90,1,0.4,80,40,20,60,40,60,20,0,0.8931703103283163,27.000723600387573,0
scenario96,-30,0,0.6,60,60,60,40,80,100,0,0,1.0696541837047129,23.22541904449463,0
scenario97,0,1,0.2,100,100,80,40,100,0,80,0,0.8874416205701385,27.63768124580384,0
scenario98,90,0,0.4,20,20,100,60,80,20,40,0,1.2028706849963773,22.41560435295105,0
scenario99,0,1,0.8,60,60,40,60,60,0,100,0,0.9032343951750192,27.791545152664185,0
scenario100,-90,0,0.6,20,20,20,0,100,20,100,0,1.0595233510423565,23.13460183143616,0
scenario101,-30,1,0.1,0,40,80,40,60,60,60,0,0.8589336268573133,26.695858478546143,0
scenario102,0,1,0.2,100,40,0,80,80,20,60,0,0.8138228777335378,27.504405736923218,0
scenario103,-30,0,0.6,40,0,80,20,0,60,40,0,1.0298183102134304,22.83276414871216,0
scenario104,90,1,0.6,80,20,0,20,20,100,80,0,0.895719046594517,26.86489248275757,0
scenario105,90,0,1.0,100,100,100,80,20,20,0,0,1.1601036627210035,22.50113534927368,0
scenario106,60,1,0.4,0,100,0,80,60,0,20,0,0.8469081578960274,27.13379430770874,0
scenario107,30,1,0.8,100,100,60,0,100,20,40,0,0.8045696446775567,27.28079628944397,0
scenario108,-90,1,0.8,100,60,40,80,20,80,20,0,0.8501993889440064,27.516895294189453,0
scenario109,-60,0,0.6,0,40,100,40,20,60,20,0,1.260792635229578,67.3394844532013,0
scenario110,-90,0,0.4,100,0,40,0,0,0,60,0,1.033101102812655,22.93518328666687,0
scenario111,-30,0,0.8,40,20,20,100,100,80,0,0,1.047613881075121,22.72532296180725,0
scenario112,-60,0,1.0,100,0,60,20,80,80,100,0,1.0787784538010488,22.66160273551941,0
scenario113,-60,1,0.6,80,100,80,80,60,80,0,0,0.7873787104592492,27.41337466239929,0
scenario114,30,1,0.2,20,80,100,100,40,100,40,0,0.8035942379614762,27.125800609588623,0
scenario115,-60,1,0.1,0,100,0,100,60,20,80,0,0.7737471150459244,27.393706798553467,0
scenario116,90,0,0.6,100,100,80,60,40,100,100,0,1.0748692177008017,22.49201798439026,0
scenario117,-90,1,0.2,40,40,60,60,0,80,40,0,0.8651380048359799,27.51639032363892,0
scenario118,-30,1,1.0,80,60,40,80,80,40,80,0,0.8212575959597928,27.32967114448548,0
scenario119,90,1,0.2,40,80,40,20,80,0,0,0,0.8962452084649454,26.987625122070312,0
