instances,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario155,80,100,20,40,40,0.8,0,100,20,40,60,c2,1e-05,0,1,2,0,0,2.6194611026807606,0
scenario156,40,100,80,0,60,0.2,40,20,20,40,60,c4,1e-05,1,2,2,0,1,0.0,1
scenario157,40,40,20,0,40,0.8,60,40,20,40,80,c1,1e-05,0,1,1,2,0,4.463405516292631,0
scenario158,60,100,20,100,0,0.6,100,0,20,40,80,c2,1e-05,0,1,2,1,0,3.1720223722707046,0
scenario159,40,20,100,20,40,0.8,20,80,20,40,80,c4,1e-05,2,0,1,2,1,0.0,1
scenario160,20,100,60,0,0,0.8,100,0,20,40,100,c1,1e-05,1,2,0,1,0,2.4254727418945734,0
scenario161,40,100,0,100,40,0.6,40,60,20,40,100,c2,1e-05,2,1,0,1,0,9999.0,0
scenario162,0,60,0,20,60,0.8,40,60,20,40,100,c4,1e-05,2,0,1,0,0,2.7448105284868847,0
scenario163,60,20,0,100,40,0.4,40,60,20,60,0,c1,1e-05,0,2,1,2,1,0.0,1
scenario164,20,100,0,80,0,0.6,0,100,20,60,0,c2,1e-05,2,0,0,1,0,9999.0,0
scenario165,20,40,60,100,60,0.6,40,60,20,60,0,c4,1e-05,1,0,2,0,1,0.0,1
scenario166,20,100,40,100,40,0.4,40,60,20,60,20,c1,1e-05,1,2,0,2,0,6.859972406478379,0
scenario167,40,20,0,80,60,0.6,0,100,20,60,20,c2,1e-05,0,1,2,0,0,3.4850739328543066,0
scenario168,20,100,40,0,0,0.8,100,100,20,60,20,c4,1e-05,1,2,2,0,0,1.689756050727476,0
scenario169,60,100,60,0,0,0.8,20,80,20,60,40,c1,1e-05,0,1,1,2,0,5.10517279080416,0
scenario170,60,100,60,0,40,0.8,100,0,20,60,40,c2,1e-05,0,1,2,1,0,3.3024089906790803,0
scenario171,20,20,0,20,40,0.8,80,80,20,60,40,c4,1e-05,2,0,1,2,1,0.0,1
