feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
-30,right,0.1,40,100,40,60,100,80,80,0,0.8403534577383941,109.66986203193665,0
60,right,0.6,20,60,100,60,0,60,20,0,0.860453691351372,102.73168969154358,0
0,left,0.8,20,100,20,0,80,0,0,0,1.4295964682974014,80.67997694015503,0
30,right,1.0,20,20,0,80,40,60,40,0,0.920777904714702,159.94566583633423,0
-30,left,0.2,40,40,0,40,80,60,20,0,0.8870907804667988,102.34344673156738,0
30,right,0.8,20,0,40,60,60,80,20,0,1.5422021983392835,105.72559809684752,0
-90,left,0.8,80,100,20,40,60,40,80,0,1.3916236068978254,82.46873354911804,0
30,right,0.4,100,20,20,100,60,100,60,0,1.1226821180182671,115.69081568717957,0
-30,right,0.8,80,80,100,100,40,20,100,0,0.7816197755663156,115.84509754180908,0
0,left,0.4,20,40,100,20,0,0,100,0,1.3634048359527349,82.85489654541016,0
90,right,0.8,40,40,100,0,20,100,0,0,1.3098597869655957,106.9130289554596,0
90,right,0.2,0,80,40,60,20,40,80,0,1.7273454278143685,170.205087184906,0
-60,right,1.0,0,80,40,100,20,80,40,0,1.5347946707660118,164.52829456329346,0
30,left,1.0,100,40,20,60,60,20,60,0,1.350770306551044,80.58024978637695,0
30,right,0.1,0,0,100,0,80,40,40,0,1.923824546852652,169.51741409301758,0
-90,left,0.4,80,80,60,60,80,80,100,0,1.5572558641864702,81.43743300437927,0
-90,left,1.0,80,40,80,60,0,60,0,0,0.8166194597033178,100.0570056438446,0
0,right,0.2,20,60,80,0,60,60,40,0,0.7007930194147522,92.09852766990662,0
30,left,0.8,60,40,20,40,0,20,100,0,1.440237813195047,79.27367043495178,0
0,left,0.8,80,80,40,40,40,100,40,0,0.8061286168153314,103.43231725692748,0
-30,left,1.0,60,0,20,80,40,60,20,0,0.969872801634722,108.2554144859314,0
-60,right,0.6,20,80,60,100,100,60,100,0,0.7928355428585624,92.70509815216064,0
60,left,0.6,40,20,60,80,0,20,0,0,1.3776769764017438,80.76104736328125,0
0,right,0.6,100,100,0,20,0,80,40,0,1.7594214174039162,175.06392693519592,0
-90,left,1.0,20,100,60,100,100,100,20,0,0.937405674019394,108.0570113658905,0
-30,right,1.0,0,40,80,60,60,80,100,0,0.7065255900640018,165.61974096298218,0
-90,left,1.0,0,20,20,80,80,40,60,0,1.3721903492245713,82.09202718734741,0
0,right,0.4,0,20,80,40,80,100,0,0,0.6557026243101195,103.2427864074707,0
0,left,0.6,100,0,100,0,20,60,0,0,1.3347782915844244,82.99448108673096,0
-90,left,1.0,40,0,60,100,80,0,0,0,1.3731385031594432,82.06208229064941,0
-30,right,0.2,20,60,0,0,40,80,60,0,0.8562442216933517,117.02575540542604,0
30,right,0.1,100,60,0,20,80,0,60,0,1.7621529599609949,167.40950274467468,0
-30,right,0.1,100,60,80,80,60,100,100,0,1.502515823776064,163.7659785747528,0
90,right,0.6,60,60,100,100,0,100,80,0,1.5910402670629022,169.13684558868408,0
90,right,0.2,60,60,60,60,40,100,60,0,1.2458722632342087,160.20450615882874,0
-30,right,0.4,80,100,0,40,100,20,60,0,1.1910650254296815,175.4242763519287,0
30,right,0.8,0,60,20,80,60,80,40,0,0.8067386811850821,89.61803364753723,0
90,left,0.1,60,80,20,100,60,20,100,0,1.3226496835042303,79.89970922470093,0
0,left,0.2,40,0,60,40,60,0,20,0,1.4484031819827334,81.0470175743103,0
0,left,0.1,100,80,40,0,40,20,60,0,1.3492335294789009,82.46203351020813,0
0,left,1.0,100,0,80,60,80,100,40,0,1.3793999130319472,81.24293255805969,0
60,right,0.2,60,80,0,80,100,20,80,0,0.9769048017459442,97.50860834121704,0
-30,right,0.6,0,80,80,80,0,100,80,0,0.7444259542161578,142.09155440330505,0
60,left,1.0,20,20,40,60,20,40,0,0,1.3757444273538095,79.07467722892761,0
0,right,0.4,40,80,100,100,80,20,80,0,1.64736748233234,165.22590017318726,0
-90,right,0.2,0,100,40,40,0,100,80,0,0.917090468839676,117.16508889198305,0
-60,right,0.6,60,20,40,40,80,80,60,0,0.9184898694882716,105.87993383407591,0
90,left,0.8,100,100,100,20,100,80,60,0,1.3473126237245088,80.38102579116821,0
90,left,0.4,60,60,80,80,40,20,40,0,1.4034387016214194,80.27894020080566,0
90,left,0.2,60,40,0,0,40,60,100,0,1.4049081806456505,79.38923287391663,0
90,left,0.1,0,40,100,60,60,0,0,0,1.3508809128325272,81.16468524932861,0
-60,left,1.0,40,80,100,80,0,40,60,0,1.371245820286271,81.58660817146301,0
-30,left,0.4,20,20,80,20,100,0,40,0,1.432435604124501,82.66368460655212,0
-30,right,0.8,0,20,100,0,0,80,20,0,1.592975543235152,171.02779603004456,0
-90,left,0.6,40,60,0,40,40,80,100,0,1.4270364955527728,81.94461703300476,0
-90,left,0.4,0,40,40,0,20,40,80,0,1.3959801733010997,83.31190085411072,0
-30,left,0.8,20,0,40,20,80,20,100,0,1.3797082885956884,83.00882482528687,0
-90,left,1.0,40,100,40,80,100,60,40,0,1.3865532625862274,81.75342607498169,0
-60,left,0.2,80,100,100,20,40,40,80,0,0.9863705462356276,102.5213339328766,0
-60,left,0.4,80,40,100,0,80,100,40,0,0.9562369662074984,103.53996753692628,0
-60,right,0.8,60,0,20,0,20,40,20,0,0.9746071029036726,104.77097582817078,0
60,right,0.6,60,80,40,0,60,0,100,0,1.2145379485471754,167.84064316749573,0
-90,right,0.2,0,0,20,60,60,60,0,0,1.002502126096605,116.12662887573242,0
60,left,0.1,80,20,0,20,60,20,20,0,1.3484645951894032,81.43353295326233,0
-30,right,0.8,100,20,80,80,0,20,0,0,0.7527867997095472,163.7214105129242,0
-60,right,0.8,80,80,0,20,60,0,60,0,0.8256703387992611,96.2925636768341,0
90,left,0.8,80,60,20,20,80,60,100,0,1.4715108652382127,80.66768312454224,0
60,left,0.1,20,40,60,80,80,40,40,0,1.4350186598707246,79.76976776123047,0
60,right,0.4,100,100,80,0,20,80,100,0,0.7410039661707639,114.21328353881836,0
-90,left,0.4,40,60,100,100,60,20,40,0,1.361629887422146,82.81330728530884,0
-60,left,0.6,20,40,40,20,40,100,60,0,1.4699502178824628,83.16698575019836,0
-90,right,1.0,100,60,20,100,0,0,80,0,1.2906855689631012,174.30246257781982,0
90,right,0.2,100,60,40,40,60,80,0,0,1.4928352370441396,167.8031346797943,0
90,right,0.4,60,40,40,20,40,0,20,0,1.6497941871202595,168.92984795570374,0
60,left,0.8,40,80,80,100,100,0,80,0,1.4209006399668278,80.14971852302551,0
-60,right,0.8,100,80,100,40,100,80,0,0,0.9670104918654232,99.70623564720154,0
-30,left,0.1,40,0,20,60,80,40,20,0,1.1049923613811885,108.36067938804626,0
-60,right,0.1,60,40,40,80,80,0,0,0,1.6037361881379584,171.25058817863464,0
90,left,1.0,20,100,40,80,40,40,20,0,1.4844716816215238,79.30963397026062,0
-60,right,0.4,80,0,60,80,60,60,20,0,2.1926460471598705,164.09472560882568,0
0,left,0.2,40,60,100,40,100,40,60,0,1.5099894232838011,81.25733542442322,0
30,left,0.2,100,20,60,20,60,40,80,0,1.360947758169742,79.96457624435425,0
60,left,1.0,0,100,80,40,80,20,40,0,1.3596447810154275,80.2728419303894,0
-30,left,0.8,20,60,0,80,100,100,100,0,1.5749984617550508,83.88184785842896,0
-30,left,0.1,40,60,60,0,0,60,40,0,1.384478278705124,82.32168698310852,0
-90,right,0.1,80,80,80,20,40,80,40,0,0.7951086793878489,97.7144422531128,0
60,left,0.2,40,40,100,80,40,0,60,0,1.4352157254145763,79.46369099617004,0
30,left,0.6,20,0,40,20,0,0,0,0,1.4459482416746412,79.37597250938416,0
-30,left,0.6,40,60,40,100,20,40,20,0,1.4618527811995838,82.74960327148438,0
30,right,0.6,60,20,80,60,80,60,60,0,1.8647385115827877,169.83313822746277,0
-90,left,0.6,80,20,0,80,20,0,20,0,1.380116249403162,81.91049933433533,0
60,right,0.4,80,40,20,100,40,20,0,0,2.326549638508044,114.05743670463562,0
-60,right,1.0,100,40,0,0,0,20,40,0,0.8857547985741849,99.9405391216278,0
0,right,0.2,0,40,40,80,80,80,20,0,0.8435570926131752,90.84681725502014,0
-60,left,0.2,80,40,80,20,100,80,80,0,0.8597995522194277,104.90056681632996,0
30,left,0.4,20,100,0,20,80,20,100,0,1.41697096591583,79.66886115074158,0
-60,left,1.0,100,60,20,40,20,60,80,0,0.9110110998066686,108.1542227268219,0
-90,left,0.8,20,20,40,60,60,100,60,0,0.92126627295633,111.82274603843688,0
60,right,0.6,20,60,0,40,20,20,20,0,1.7901567808270236,170.5800440311432,0
-30,right,1.0,80,20,40,40,40,0,100,0,0.7363625725739172,163.6633379459381,0
-30,right,0.1,100,20,100,60,100,60,60,0,0.7698444324633124,148.66517424583435,0
-90,right,0.1,20,20,80,20,0,80,100,0,0.7396082538659582,162.99739384651184,0
-60,left,1.0,0,60,60,20,0,20,0,0,1.4958351221426684,81.2413399219513,0
0,left,0.2,20,0,60,100,80,100,80,0,1.9406478148930777,82.22818493843079,0
-60,right,0.2,100,0,40,100,60,60,20,0,0.9065577957827232,112.36953330039978,0
30,right,1.0,20,40,100,100,100,60,0,0,0.5427378260231264,147.8492271900177,0
-60,right,0.6,40,80,20,60,40,100,40,0,0.9492621940087308,96.82240796089172,0
0,right,1.0,40,100,20,80,20,80,60,0,0.6934470380086238,98.60497617721558,0
60,right,1.0,20,80,60,0,100,40,20,0,1.8970419676958807,171.08752751350403,0
-60,right,0.4,60,100,20,80,20,60,60,0,0.752542473498599,99.9567642211914,0
-60,right,0.2,0,0,0,80,80,20,20,0,1.7164810733817626,170.75794506072998,0
-90,right,0.1,0,40,80,0,40,0,60,0,2.0348269478242256,172.70732188224792,0
60,left,0.1,60,100,40,40,0,60,0,0,1.351993819005938,80.66873526573181,0
-90,right,0.6,60,20,0,100,40,40,60,0,1.1169461104391805,173.91544389724731,0
-30,right,1.0,100,80,100,40,20,40,20,0,0.9910300838049544,102.46581053733826,0
-90,left,0.1,100,40,60,80,60,20,100,0,1.4875918651808016,81.001220703125,0
-30,right,0.4,0,60,100,20,80,0,80,0,1.1698599032611066,175.32142162322998,0
30,left,0.4,100,60,0,60,0,60,20,0,1.3274029954818014,80.3336935043335,0
-60,left,0.4,0,80,20,0,80,60,80,0,1.4080990637544135,82.67110633850098,0
0,right,0.2,80,80,40,0,100,40,100,0,0.8899572273234921,109.77721285820007,0
90,right,0.6,80,20,60,20,100,60,0,0,2.2602628258449373,114.3679633140564,0
-30,left,0.8,60,100,100,100,60,100,40,0,0.9340299815376848,83.39727878570557,0
0,left,0.4,100,20,20,60,40,0,60,0,1.402831104853297,81.38247537612915,0
-30,right,0.6,80,40,20,60,0,100,0,0,0.9083036741510174,99.48280429840088,0
-90,left,0.6,100,40,20,40,80,100,40,0,0.8859572633608502,98.5084331035614,0
30,left,0.4,40,40,60,40,40,100,0,0,0.6295048059192669,167.78778791427612,0
0,left,0.6,20,100,0,80,40,0,80,0,1.347927438099328,83.11729907989502,0
30,left,0.6,100,80,20,20,40,80,20,0,1.3403726050635116,81.45363068580627,0
0,right,0.8,40,100,80,100,0,40,60,0,0.8971860441102874,110.44075274467468,0
30,left,0.2,60,20,40,40,100,40,40,0,1.3818817672047718,80.26063179969788,0
60,left,0.4,60,20,0,60,80,100,80,0,1.3873858355452064,79.78731274604797,0
30,left,0.6,0,40,0,40,20,0,60,0,1.3946075971661367,79.48054671287537,0
90,left,0.4,100,100,0,60,0,80,60,0,1.342573178527435,80.9091112613678,0
-30,left,0.2,0,0,100,100,60,20,60,0,1.4061842984160415,82.7804262638092,0
30,right,0.2,60,80,20,0,60,100,0,0,1.652620005224336,169.11987328529358,0
90,left,1.0,40,0,40,20,20,20,100,0,1.3532518920946026,80.7789888381958,0
90,left,0.4,40,20,20,100,0,60,100,0,1.90865866880254,79.78607869148254,0
0,right,0.6,20,40,80,60,100,80,40,0,1.5130588575684358,163.97396898269653,0
0,right,0.8,0,40,60,80,0,40,20,0,1.893768769751799,174.8311767578125,0
-30,left,0.2,60,60,80,20,20,100,0,0,0.7480435739613718,92.30169367790222,0
0,left,0.6,40,100,20,20,60,20,100,0,1.5127183952869068,79.89788699150085,0
30,right,0.1,100,60,80,100,20,80,100,0,1.7560205153378758,110.80907797813416,0
0,right,0.8,40,20,0,0,20,60,40,0,1.8172863971603723,110.61630320549013,0
60,right,1.0,80,0,0,60,100,60,80,0,0.8804087127484753,106.89260005950928,0
30,right,0.8,0,60,80,100,40,60,20,0,0.6010633100884014,91.88866567611694,0
0,left,0.4,80,20,80,80,100,100,0,0,1.3258218558886277,82.68484711647034,0
-90,left,0.4,40,80,0,20,0,0,80,0,1.3768428131127703,83.25327014923096,0
-60,left,0.1,20,100,20,20,20,100,100,0,1.505800756800598,83.37539005279541,0
60,right,0.2,80,60,0,100,60,0,0,0,1.8066828618284283,169.72837376594543,0
60,right,0.1,0,80,80,80,0,80,60,0,0.7536054551189053,160.76813316345215,0
60,left,0.4,0,20,20,40,20,40,60,0,1.3345632567060073,80.81842398643494,0
-30,left,0.1,60,0,0,20,40,80,0,0,1.3966468066729012,82.42736411094666,0
90,right,0.2,60,20,100,0,60,100,20,0,2.1322018857959493,112.88323736190796,0
90,left,0.8,80,20,80,60,80,40,60,0,1.4510698885847195,80.30990099906921,0
-60,right,1.0,20,20,100,100,60,40,80,0,0.859851139165971,100.7603566646576,0
-30,right,0.4,20,40,80,100,40,20,60,0,0.9226973325356128,116.39311456680298,0
30,right,0.1,100,0,100,0,60,20,100,0,0.7486651898560774,116.24217486381532,0
-60,left,0.8,60,60,40,100,60,40,80,0,0.8430114107021913,104.50143122673036,0
0,left,1.0,60,80,0,0,80,0,100,0,1.3625960815144145,82.238107919693,0
90,left,0.1,80,40,20,0,40,100,100,0,1.3660683804344635,81.06390976905823,0
60,left,0.1,0,60,60,0,60,20,100,0,1.4517968548547655,80.34125685691833,0
-30,left,0.6,80,60,0,40,100,60,40,0,1.1509568299945772,114.02552700042725,0
60,right,0.8,100,100,40,40,80,60,80,0,0.7166228662429386,158.94986176490784,0
60,left,0.8,100,0,20,100,100,80,20,0,1.30776194356576,82.25995182991028,0
-60,right,0.8,0,100,40,100,100,20,20,0,0.7268360977056953,163.53527212142944,0
90,right,0.6,0,0,40,100,100,100,100,0,0.7169967355341111,92.49659204483032,0
30,left,0.2,60,0,100,60,40,20,60,0,1.3522275737786509,81.21288061141968,0
-60,left,1.0,20,100,80,60,0,80,100,0,1.4323196813112935,82.944256067276,0
90,left,0.1,20,100,100,80,20,0,20,0,1.402787962774138,81.22771620750427,0
30,right,0.8,20,80,80,100,20,0,100,0,0.7497052317739245,103.6716890335083,0
90,right,0.2,40,60,40,100,0,100,100,0,1.7971163041208802,171.43400192260742,0
30,left,0.2,0,20,0,60,80,20,0,0,1.360688816590122,81.01666212081909,0
-90,right,0.2,20,20,40,80,0,0,60,0,1.6312203454884355,172.61800813674927,0
0,left,0.8,100,40,80,40,20,20,80,0,1.429199464528827,81.88735747337341,0
-30,right,1.0,80,40,60,0,40,80,60,0,0.7580043843798765,164.36518955230713,0
0,right,1.0,20,40,60,80,0,60,80,0,1.3738065245568891,175.71429586410522,0
-90,right,0.4,60,100,60,0,60,0,20,0,1.0309126400178927,101.19373941421507,0
90,left,0.6,40,80,60,0,40,20,100,0,1.3818157032941571,81.33037877082825,0
0,right,0.2,60,100,60,60,20,60,100,0,1.950734022650673,106.15317940711977,0
-90,right,0.6,40,80,20,0,80,80,40,0,0.7456234811330544,162.51276230812073,0
0,right,0.6,0,60,100,40,40,0,0,0,0.8251495543204785,112.855046749115,0
60,left,1.0,60,100,20,40,60,40,100,0,1.3521348117596357,81.36890363693237,0
0,left,0.8,60,40,100,100,60,40,0,0,1.3851908398247728,82.51105117797852,0
90,left,0.6,0,100,20,0,80,40,100,0,1.3819812844632724,80.56946659088135,0
90,left,0.4,100,40,100,40,20,20,60,0,1.3463517273372725,80.61439204216003,0
0,right,0.4,80,100,40,60,60,100,40,0,2.111578628767924,173.3263816833496,0
60,left,0.2,40,80,40,20,60,60,100,0,1.3514755888204817,80.40787601470947,0
90,left,0.6,80,20,40,0,100,80,80,0,1.6568564917308974,79.46983456611633,0
60,right,0.4,40,100,100,80,60,40,0,0,2.077918504061842,171.9774489402771,0
-90,left,0.8,100,40,0,100,60,20,100,0,1.4517922665534084,83.56207036972046,0
90,right,0.2,20,80,40,60,0,40,40,0,1.879907735891635,171.2426106929779,0
-30,left,0.1,80,80,60,100,80,20,20,0,1.4079057947520526,88.41381597518921,0
60,right,0.6,60,40,20,60,0,100,60,0,2.4119516105780425,164.43146634101868,0
90,right,0.8,80,100,100,100,40,0,0,0,0.7815106491491349,159.25717639923096,0
30,left,0.4,40,100,40,40,0,0,0,0,1.3460639101964542,79.54027986526489,0
30,right,0.8,80,20,60,80,40,0,100,0,0.8900428024824455,113.76655745506288,0
60,left,0.4,80,60,0,40,80,80,100,0,1.3857813140345423,79.71479845046997,0
30,right,0.6,100,0,60,20,20,100,0,0,0.9020772585587784,114.52082562446594,0
-60,left,0.1,0,40,20,40,100,40,100,0,1.4158981522003595,82.13001012802124,0
-30,right,0.8,20,60,60,40,100,20,0,0,0.8287759058450519,113.43414735794067,0
90,left,0.6,40,60,20,80,60,40,80,0,1.4094981127113928,79.68428826332092,0
-30,left,0.4,100,60,20,20,80,40,40,0,0.8812227924222454,103.29199576377869,0
90,right,1.0,0,0,20,100,100,0,0,0,1.7641234791945777,168.78533220291138,0
-90,right,0.8,100,40,80,40,100,40,80,0,1.9103997615111696,170.68026089668274,0
-60,right,1.0,0,20,100,0,100,80,80,0,0.8261204525070227,106.08887696266174,0
30,right,0.6,40,0,40,20,60,40,20,0,0.749987520355457,91.4078333377838,0
-90,right,0.2,0,100,0,60,20,20,40,0,2.530358445359353,118.3346643447876,0
60,left,0.2,60,100,20,100,40,80,40,0,1.3683601948529929,80.2932345867157,0
-30,right,0.4,40,100,20,20,100,60,60,0,0.8530177825811698,109.65480160713196,0
60,right,0.8,40,0,100,60,0,80,20,0,2.174170953383085,115.63322114944458,0
