feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
30,left,0.1,80,80,100,40,0,80,0,0,1.1836150714181273,22.296876192092896,0
30,left,1.0,100,100,20,100,40,40,0,0,1.2010086755353917,22.163713455200195,0
30,right,0.6,20,0,20,80,20,60,80,0,0.9399054856978484,26.437095642089844,0
0,left,0.2,60,0,40,100,40,20,0,0,1.164140602991813,22.59929084777832,0
30,right,0.6,60,0,0,100,80,0,40,0,0.7974234877354458,26.555010557174683,0
30,right,0.4,0,80,100,80,0,60,40,0,0.7634691888941072,26.461897373199463,0
30,left,0.4,100,20,0,0,40,80,80,0,1.0962533792730589,21.98272156715393,0
60,right,1.0,60,60,0,40,20,100,60,0,0.8625665370167233,26.433759927749637,0
-60,right,0.8,100,40,40,60,0,60,80,0,0.7912014493856739,26.94837784767151,0
-30,left,0.2,80,20,100,40,60,20,100,0,1.11005221611926,22.45821762084961,0
-90,left,0.2,40,0,0,0,20,60,20,0,1.1041952885693471,69.40573859214783,0
-60,right,1.0,20,60,80,20,80,40,40,0,0.8720308674629056,26.75146102905273,0
30,left,1.0,60,40,20,20,80,60,0,0,1.1433443928449665,21.974441528320312,0
-30,right,0.1,100,40,0,0,100,100,20,0,0.9047557191613168,26.94276642799377,0
90,left,0.4,80,80,40,80,60,100,60,0,1.194676908842238,21.763455629348755,0
0,left,0.2,80,60,20,60,80,80,80,0,1.0478701487721078,22.60396647453308,0
0,left,0.6,0,80,80,80,80,0,100,0,1.1404350243005354,22.807387828826904,0
-90,right,0.2,60,100,60,0,100,80,0,0,5.256064982362434,69.22113347053528,0
-60,left,0.8,0,20,0,20,40,0,0,0,1.0594981485109762,22.284819841384888,0
60,left,0.8,0,60,100,0,100,40,0,0,1.0042686431517436,22.20840311050415,0
-90,right,0.6,40,20,20,40,60,0,60,0,0.8554217336032423,29.61178183555603,0
30,left,0.4,20,0,60,80,80,80,60,0,1.0833306263192426,21.96700692176819,0
-60,right,0.2,0,80,60,0,40,40,100,0,1.0333727658073235,25.730753898620605,0
90,left,0.6,60,80,100,20,80,40,60,0,1.1461940175935017,22.02535963058472,0
90,left,0.6,40,40,100,60,100,20,100,0,1.1934528315374662,22.23984432220459,0
0,right,0.2,40,20,100,80,60,40,80,0,0.7352402634673448,26.893350839614868,0
-90,left,0.8,40,60,80,0,40,0,40,0,1.0672118627722602,22.28285765647888,0
60,left,0.1,100,60,60,40,40,20,80,0,1.1727243546013708,22.024900436401367,0
-90,left,0.4,40,20,80,60,60,100,20,0,1.068793068128817,22.389840364456177,0
