feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
-60,40,40,100,100,40,0.6,80,20,left,100,20,40,1e-05,0,1.095678563274359,22.79813027381897,0
-60,40,40,100,0,100,0.6,20,80,left,100,20,60,1e-05,0,2.795740633735777,66.73654508590698,0
-60,60,20,0,100,60,0.6,0,100,left,100,20,80,1e-05,0,1.1374584963583223,22.858413696289062,0
60,20,20,0,100,40,0.4,0,100,left,100,20,100,1e-05,0,1.177780105235603,22.30005884170532,0
90,20,40,0,60,0,0.6,0,100,right,100,40,0,1e-05,0,0.7858780198063416,26.8249773979187,0
90,20,40,40,0,0,0.8,0,100,right,100,40,20,1e-05,0,0.7450938735215744,26.674750089645386,0
-60,0,100,0,20,40,0.8,80,20,left,100,40,40,1e-05,0,1.4865662390001138,67.56703853607178,0
30,40,20,60,100,40,0.6,100,0,left,100,40,60,1e-05,0,1.189328286290082,22.41476392745972,0
90,40,80,20,40,40,0.6,40,60,left,100,40,80,1e-05,0,1.105087138717129,22.430086851119995,0
90,40,60,20,40,0,0.6,40,60,right,100,40,100,1e-05,0,0.8698670355300033,26.5442852973938,0
30,40,60,60,100,40,0.6,0,100,left,100,60,0,1e-05,0,1.0261642314780848,22.473270654678345,0
30,60,20,0,100,60,0.6,0,100,right,100,60,20,1e-05,0,0.7917843621439715,27.051953315734863,0
-90,20,40,20,80,40,0.6,100,100,left,100,60,40,1e-05,0,1.2428693551036984,24.30084180831909,0
30,20,100,0,0,100,0.1,80,20,right,100,60,60,1e-05,0,0.8031302557209934,26.89262366294861,0
-90,60,40,0,0,80,0.8,80,20,right,100,60,80,1e-05,0,0.8932828501540747,27.78219246864319,0
30,60,80,0,0,40,0.8,0,100,right,100,60,100,1e-05,0,0.7724591895032877,26.945392370224,0
-90,40,100,0,100,0,0.6,100,0,left,100,80,0,1e-05,0,1.1342186859594576,23.094158172607425,0
60,60,60,100,0,0,0.8,40,60,left,100,80,20,1e-05,0,1.1202983570487552,22.367738246917725,0
-60,0,20,0,60,40,0.6,0,100,left,100,80,40,1e-05,0,0.7771440484061082,22.908788919448853,0
-60,40,100,80,0,80,0.4,40,60,left,100,80,60,1e-05,0,1.1153463166713384,69.6587495803833,0
0,20,100,0,0,80,0.1,0,100,right,100,80,80,1e-05,0,0.9892487991613556,27.71356558799744,0
0,20,20,0,60,0,0.6,0,100,left,100,80,100,1e-05,0,1.0982628352099613,23.3612220287323,0
-30,0,60,0,60,40,0.6,80,20,right,100,100,0,1e-05,0,0.7739238072322805,27.46812081336975,0
0,80,20,0,0,0,0.0,0,100,right,100,100,20,1e-05,0,1.0050619252484954,27.51598858833313,0
-30,40,20,60,0,80,0.4,100,0,left,100,100,40,1e-05,0,1.1395203099354572,22.828490018844604,0
-90,80,100,0,0,0,0.8,80,20,left,100,100,60,1e-05,0,0.9958722973754646,22.72608017921448,0
30,40,40,80,40,40,0.8,40,60,right,100,100,80,1e-05,0,0.7739461250888523,26.98538303375244,0
-60,60,20,20,100,0,0.6,100,0,right,100,100,100,1e-05,0,0.9125663485909408,27.189552783966064,0
