instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario279,1,20,60,0,60,-30,40,100,40,0.2,False,0.731,0
scenario280,1,20,100,0,20,-30,40,20,0,0.2,False,1.267,0
scenario281,0,60,60,0,20,60,60,100,0,0.4,False,1.482,0
scenario282,0,100,80,80,40,60,0,100,60,0.6,False,1.369,0
scenario283,0,60,100,40,40,-60,80,80,20,0.1,False,1.19,0
scenario284,1,40,80,0,60,-90,0,80,60,0.6,False,0.874,0
scenario285,0,0,80,40,0,-60,80,60,100,0.1,False,1.369,0
scenario286,0,40,60,0,60,-90,100,100,20,0.2,False,1.386,0
scenario287,0,60,80,20,40,-90,60,60,40,0.2,False,1.095,0
scenario288,1,40,20,20,80,30,20,80,40,0.6,False,0.817,0
scenario289,1,80,100,60,40,30,0,100,20,1.0,False,0.782,0
scenario290,1,100,100,20,40,0,60,60,20,0.1,False,2.006,0
scenario291,1,0,80,80,20,-90,40,100,0,1.0,False,0.782,0
scenario292,1,20,100,0,60,30,0,100,20,1.0,False,0.96,0
scenario293,1,40,100,60,40,90,100,40,100,0.8,False,0.791,0
scenario294,1,40,60,80,40,-90,80,60,20,0.8,False,0.993,0
scenario295,1,80,100,60,40,30,20,100,20,1.0,False,0.648,0
scenario296,1,20,80,60,20,90,0,20,80,1.0,False,0.844,0
scenario297,1,40,20,80,20,30,60,80,0,1.0,False,1.835,0
scenario298,1,0,40,20,20,0,40,80,20,0.6,False,0.881,0
scenario299,1,60,80,60,40,30,0,100,0,1.0,False,0.838,0
scenario300,1,100,100,60,60,30,0,100,40,1.0,False,0.626,0
scenario301,1,100,100,60,60,30,0,100,40,1.0,False,0.683,0
scenario302,1,100,100,60,60,30,20,0,40,1.0,False,0.716,0
scenario303,1,100,100,40,40,60,0,100,60,1.0,False,2.204,0
scenario304,1,100,100,100,40,60,20,100,20,1.0,False,2.287,0
scenario305,1,80,100,80,60,0,0,80,60,1.0,False,0.695,0
scenario306,1,100,80,60,80,30,20,100,20,0.8,False,0.67,0
scenario307,0,100,100,60,0,30,0,100,40,1.0,False,1.195,0
scenario308,0,100,40,60,40,60,0,40,60,1.0,False,1.454,0
scenario309,1,80,80,60,80,30,0,100,60,0.8,False,0.507,0
scenario310,0,80,0,40,60,60,20,100,20,1.0,False,1.386,0
scenario311,1,100,100,40,0,30,0,100,20,0.6,False,2.069,0
scenario312,1,0,80,60,40,30,0,100,40,1.0,False,0.932,0
scenario313,1,80,80,60,80,30,0,100,60,0.8,False,2.042,0
scenario314,1,100,0,20,0,60,100,100,0,0.6,False,1.5,0
scenario315,1,100,80,80,40,60,40,100,0,0.8,False,0.861,0
scenario316,1,80,40,80,80,0,60,80,60,1.0,False,0.94,0
scenario317,1,100,100,60,20,30,0,100,20,0.4,False,0.893,0
scenario318,1,100,100,40,80,60,40,100,0,0.6,False,2.093,0
scenario319,1,100,40,60,40,60,0,20,60,1.0,False,0.889,0
scenario320,0,100,100,60,0,60,0,100,40,0.8,False,1.419,0
scenario321,1,80,80,40,80,30,0,80,60,0.8,False,1.779,0
scenario322,0,80,20,80,60,60,40,100,20,0.8,False,1.577,0
scenario323,0,100,80,60,40,90,20,20,60,0.8,False,1.438,0
scenario324,1,100,40,60,20,60,40,80,40,1.0,False,1.26,0
scenario325,1,100,80,80,40,60,40,100,0,0.8,False,0.704,0
scenario326,0,80,40,0,40,30,0,0,100,0.8,False,1.947,0
scenario327,1,80,100,60,80,0,0,100,80,0.8,False,1.904,0
scenario328,0,80,40,60,60,60,0,80,0,1.0,False,1.395,0
scenario329,1,0,80,0,80,60,20,20,60,0.8,False,1.641,0
scenario330,1,100,100,40,40,60,80,60,0,1.0,False,0.925,0
scenario331,1,80,0,0,80,-30,0,100,80,0.6,False,1.937,0
scenario332,0,60,20,60,60,60,40,100,40,0.6,False,1.365,0
scenario333,0,100,80,80,40,90,40,40,40,0.8,False,1.366,0
scenario334,0,80,60,100,60,30,0,80,60,0.4,False,0.912,0
scenario335,0,80,0,20,0,90,0,100,20,0.4,False,1.922,0
scenario336,1,100,100,80,40,30,40,60,20,1.0,False,0.586,0
scenario337,1,100,100,80,40,30,40,60,20,1.0,False,0.499,1
scenario338,0,60,100,40,100,0,0,100,80,0.6,False,1.928,0
scenario339,1,80,100,60,100,0,0,100,80,0.8,False,1.697,0
scenario340,0,20,40,20,40,60,60,20,80,0.8,False,1.387,0
scenario341,0,60,40,60,20,30,0,60,0,0.8,False,2.001,0
scenario342,1,100,20,20,0,-60,0,80,60,0.6,False,1.569,0
scenario343,0,60,40,0,60,30,20,100,40,0.6,False,1.336,0
scenario344,0,100,100,80,40,90,20,40,40,0.1,False,1.335,0
scenario345,0,80,20,0,40,30,80,20,100,0.4,False,1.373,0
scenario346,1,40,40,80,80,30,60,100,40,0.6,False,1.532,0
scenario347,1,100,80,40,40,90,80,80,0,1.0,False,0.88,0
scenario348,1,100,60,100,40,60,20,100,20,0.8,False,1.563,0
scenario349,1,100,100,80,40,30,40,60,20,1.0,False,0.721,0
scenario350,1,100,80,100,40,-30,60,80,0,0.4,False,0.881,0
scenario351,0,60,100,40,80,0,0,80,0,0.6,False,1.439,0
scenario352,0,40,60,100,100,-60,40,80,60,0.6,False,0.971,0
scenario353,1,100,80,60,20,90,60,80,20,1.0,False,0.778,0
