Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario218,20,60,40,100,0,0.6,20,80,40,0,0,c2,1e-05,base,left,right,left,0,5.806891582436432,0
scenario219,0,60,0,100,0,0.6,0,100,40,0,0,c4,1e-05,right,base,left,right,0,1364.0453484938278,0
scenario220,60,100,0,100,100,0.6,80,20,40,0,20,c1,1e-05,left,right,base,left,0,5.178859869695547,0
scenario221,40,20,20,60,40,0.6,20,20,40,0,20,c2,1e-05,right,left,base,left,0,3.3784036820727734,0
scenario222,20,60,40,20,60,0.4,100,60,40,0,20,c4,1e-05,right,base,left,base,0,14.954877458385594,0
scenario223,20,40,20,60,40,0.6,60,40,40,0,40,c1,1e-05,base,right,left,right,0,2.9001544107019863,0
scenario224,20,100,20,0,80,0.4,60,40,40,0,40,c2,1e-05,right,base,base,left,0,2.266105372550921,0
scenario225,40,20,0,0,0,0.1,40,60,40,0,40,c4,1e-05,left,base,right,base,0,3.8807007200519608,0
scenario226,60,100,0,40,100,0.4,0,100,40,0,60,c1,1e-05,left,right,base,right,0,7.222163778673799,0
scenario227,60,80,20,40,40,0.8,60,40,40,0,60,c2,1e-05,base,left,right,base,0,1.7786276026142611,0
scenario228,20,20,40,80,60,0.6,100,40,40,0,60,c4,1e-05,left,right,right,base,0,4.243430322762887,0
