Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario586,c2,left,80,0.4,100,right,100,80,40,left,20,0,base,0,2.3633757339913526,0
scenario587,c4,base,60,0.6,80,right,20,100,100,base,60,0,left,0,10.270816432169728,0
scenario588,c4,base,0,0.6,100,left,60,40,40,base,0,60,right,0,2.327717353514508,0
scenario589,c1,left,60,1.0,20,left,60,20,100,right,100,0,base,0,5.512989483307613,0
scenario590,c1,right,40,0.6,40,base,80,0,0,right,100,20,left,0,10.320499586053542,0
scenario591,c4,base,0,0.8,40,left,80,0,20,base,100,0,right,0,4.659720464279342,0
scenario592,c4,right,0,0.6,80,right,20,0,80,base,60,40,left,0,2.609344317877159,0
scenario593,c1,right,80,0.2,60,left,40,0,100,right,80,60,base,0,2.409803891258048,0
scenario594,c1,left,20,0.1,20,left,0,80,100,right,40,40,base,0,3.737926019317723,0
scenario595,c4,base,60,0.6,80,right,0,60,80,base,100,40,left,1,0.0,1
scenario596,c4,right,20,0.8,20,right,80,40,60,base,80,40,left,0,1.4754506025583445,0
scenario597,c4,base,80,0.4,40,right,20,40,40,base,100,80,left,0,1.0767567255067758,0
scenario598,c4,base,100,0.2,0,left,80,80,60,right,40,20,right,0,2.990435103995177,0
scenario599,c2,left,40,0.4,60,right,20,100,80,left,0,0,base,0,5.370762425675776,0
scenario600,c1,right,40,1.0,100,base,60,80,80,right,80,80,left,0,1.0876585203039817,0
scenario601,c4,base,60,0.6,40,left,0,80,0,right,60,100,right,0,4.078479039964859,0
scenario602,c2,left,60,0.2,100,base_left_lane,0,40,60,left,40,100,right,0,1.6436521502365913,0
scenario603,c2,left,80,1.0,0,right,20,20,100,base,60,60,base,0,1.8163164070978028,0
scenario604,c4,right,100,0.1,80,right,80,20,0,base,40,80,left,0,0.7963411521227074,0
scenario605,c1,right,0,0.4,0,base_left_lane,40,0,0,left,0,60,left,1,0.0,1
scenario606,c2,left,100,0.6,40,base_left_lane,0,100,100,left,20,80,right,0,5.968634759504674,0
scenario607,c1,right,100,0.4,80,left,20,20,0,right,20,0,base,0,5.172498720696209,0
scenario608,c2,base,0,1.0,40,base_left_lane,80,60,20,left,20,20,right,0,4.838685414942808,0
scenario609,c4,right,40,0.8,40,right,40,20,100,base,40,60,left,0,3.9483952190336415,0
scenario610,c4,base,60,0.4,0,left,80,60,60,base,20,100,right,0,2.2007848749540604,0
scenario611,c2,left,20,0.6,60,right,20,60,20,base,80,0,base,0,2.019247500464452,0
scenario612,c2,left,0,0.8,60,right,80,60,80,base,20,20,base,0,2.3869747054471726,0
scenario613,c1,left,20,0.1,60,left,60,100,80,right,0,40,base,0,5.413998402910459,0
scenario614,c1,right,60,0.8,100,base,100,80,20,right,60,0,left,0,1.2507639846288214,0
scenario615,c4,base,0,0.2,100,left,40,100,20,right,80,40,right,0,2.26007662538084,0
scenario616,c4,base,100,0.1,80,right,0,100,40,base,60,60,left,0,4.031390061267867,0
scenario617,c2,left,0,1.0,0,right,100,0,40,left,0,20,base,0,4.373423674888112,0
scenario618,c2,base,80,1.0,40,base_left_lane,100,40,60,left,60,100,right,0,2.923398752084572,0
scenario619,c4,right,20,0.4,40,right,100,40,60,base,60,80,left,0,1.7914802946720922,0
scenario620,c4,right,0,0.8,0,right,60,20,80,base,100,100,left,0,119.1353078762005,0
scenario621,c4,base,0,0.2,100,left,80,40,100,base,80,0,right,0,4.153856849352176,0
scenario622,c2,base,20,0.8,60,base_left_lane,100,80,80,left,0,0,right,0,3.692875026035337,0
scenario623,c1,right,40,0.4,60,left,60,20,20,right,0,20,base,0,17.70020853193508,0
scenario624,c4,base,80,0.8,40,left,60,100,20,base,20,100,right,0,0.7841515114205505,0
scenario625,c4,base,80,0.4,100,left,40,40,20,right,80,60,right,0,2.856467705619544,0
scenario626,c2,base,100,0.8,20,base_left_lane,0,40,100,left,100,40,right,1,0.0,1
scenario627,c2,base,60,1.0,80,base_left_lane,60,0,0,left,40,100,right,0,2443.7617088434126,0
scenario628,c1,right,60,0.6,0,left,100,100,20,right,100,40,base,0,3.805121989341077,0
scenario629,c1,right,60,0.2,20,base,80,60,40,right,80,100,left,0,4.196221570220604,0
scenario630,c2,base,100,0.4,100,base_left_lane,40,0,40,left,20,0,right,0,0.8690226764493213,0
scenario631,c4,base,60,0.4,60,left,80,40,0,right,20,80,right,0,5.094755906635407,0
scenario632,c2,left,20,1.0,60,base_left_lane,60,40,0,left,20,0,right,0,3.768053199064232,0
scenario633,c2,left,40,0.1,0,right,40,60,0,left,80,40,base,0,2.9063867797090293,0
scenario634,c4,base,80,0.2,100,right,60,40,60,base,100,80,left,0,2.8450288095522605,0
scenario635,c1,left,40,0.6,80,left,80,60,100,right,60,20,base,0,4.785221714110654,0
scenario636,c4,base,80,1.0,100,left,0,0,60,base,60,100,right,0,2.018174158372203,0
scenario637,c2,left,40,0.6,100,right,40,80,0,base,0,100,base,0,1.0475948481736694,0
scenario638,c1,right,40,0.1,0,base_left_lane,60,100,20,left,0,60,left,0,2.8265961279713854,0
scenario639,c1,right,60,1.0,40,left,0,20,60,right,0,20,base,0,4.462314260882501,0
scenario640,c4,right,20,0.6,40,right,0,80,20,base,40,0,left,0,2.820071373390083,0
scenario641,c1,left,40,0.2,20,left,20,100,80,right,40,0,base,0,20.12389447033464,0
scenario642,c4,base,20,0.8,60,left,60,100,20,base,100,80,right,0,5.681635734794993,0
scenario643,c1,right,20,1.0,40,base,0,100,20,right,40,60,left,0,2.0793490734818727,0
scenario644,c4,base,20,1.0,40,right,0,0,40,base,20,40,left,0,2.488618218281278,0
scenario645,c2,base,60,0.4,80,base_left_lane,20,0,60,left,20,80,right,0,4.739478110118475,0
scenario646,c2,left,100,0.1,100,right,100,60,80,left,100,20,base,0,5.118314757676013,0
scenario647,c2,base,20,0.8,60,base_left_lane,60,40,0,left,100,80,right,0,4.9551407848647,0
scenario648,c1,right,0,0.4,60,base_left_lane,80,20,40,left,80,80,left,0,0.7834057417137545,0
